_action_text,_bill,_committees,_date,_status,_time,_type
"Referred to the Committee on Energy and Commerce, and in addition to the Committee on Ways and Means, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr986,HSIF,2013-01-06,INTRODUCED,,referral
Referred to House Energy and Commerce,hr986,HSIF,2013-01-06,,,referral
Referred to House Ways and Means,hr986,HSWM,2013-01-06,,,referral
Referred to the Subcommittee on Health.,hr986,,2013-01-07,,,referral
Referred to the Subcommittee on Health.,hr986,,2013-01-08,,,referral
"Referred to the Committee on Ways and Means, and in addition to the Committee on the Budget, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr987,HSWM,2013-01-06,INTRODUCED,,referral
Referred to House Ways and Means,hr987,HSWM,2013-01-06,,,referral
Referred to House Budget,hr987,HSBU,2013-01-06,,,referral
Referred to the House Committee on the Judiciary.,hr988,HSJU,2013-01-06,INTRODUCED,,referral
"Referred to the Subcommittee on Crime, Terrorism, Homeland Security, And Investigations.",hr988,HSHM,2013-01-08,,,referral
"Referred to the Committee on Appropriations, and in addition to the Committee on Energy and Commerce, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr989,HSAP,2013-01-06,INTRODUCED,,referral
Referred to House Appropriations,hr989,HSAP,2013-01-06,,,referral
Referred to House Energy and Commerce,hr989,HSIF,2013-01-06,,,referral
Referred to the Subcommittee on Communications and Technology.,hr989,,2013-01-08,,,referral
Referred to the House Committee on Financial Services.,hr990,HSBA,2013-01-06,INTRODUCED,,referral
"Referred to the Committee on Energy and Commerce, and in addition to the Committee on Ways and Means, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr991,HSIF,2013-01-06,INTRODUCED,,referral
Referred to House Energy and Commerce,hr991,HSIF,2013-01-06,,,referral
Referred to House Ways and Means,hr991,HSWM,2013-01-06,,,referral
Referred to the Subcommittee on Health.,hr991,,2013-01-08,,,referral
Referred to the Subcommittee on Health.,hr991,,2013-01-12,,,referral
"Referred to the Committee on Financial Services, and in addition to the Committee on Agriculture, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr992,HSBA,2013-01-06,INTRODUCED,,referral
Referred to House Financial Services,hr992,HSBA,2013-01-06,,,referral
Referred to House Agriculture,hr992,HSAG,2013-01-06,,,referral
Committee Hearings Held.,hr992,,2013-01-14,,,action
Committee Consideration and Mark-up Session Held.,hr992,,2013-01-20,,,action
Ordered to be Reported by the Yeas and Nays: 31 - 14.,hr992,,2013-01-20,REPORTED,,calendar
Hearings Held by the Subcommittee on Capital Markets and Government Sponsored Enterprises Prior to Referral.,hr992,,2013-01-11,,,action
Committee Consideration and Mark-up Session Held.,hr992,,2013-01-07,,,action
Ordered to be Reported by the Yeas and Nays: 53 - 6.,hr992,,2013-01-07,,,calendar
"Reported by the Committee on Financial Services. H. Rept. 113-229, Part I.",hr992,HSBA,2013-01-25,,19:25:00,action
"Reported by the Committee on Agriculture. H. Rept. 113-229, Part II.",hr992,HSAG,2013-01-25,,19:25:00,action
"Placed on the Union Calendar, Calendar No. 169.",hr992,,2013-01-25,,19:26:00,calendar
Considered under the provisions of rule H. Res. 391.,hr992,,2013-01-30,,12:40:00,action
DEBATE - The House proceeded with one hour of debate on H.R. 992.,hr992,,2013-01-30,,12:40:00,action
The previous question was ordered pursuant to the rule.,hr992,,2013-01-30,,13:48:00,action
Ms. Brownley (CA) moved to recommit with instructions to Financial Services.,hr992,HSBA,2013-01-30,,13:49:00,action
"Floor summary: DEBATE - The House proceeded with 10 minutes of debate on the Brownley motion to recommit with instructions. The instructions contained in the motion seek to require the bill to be reported back to the House with an amendment to prohibit any restriction on the ability of financial regulators to ensure that financial institutions comply with laws prohibiting the manipulation of commodity markets, especially with regard to speculation in oil and biofuel contracts.",hr992,,2013-01-30,,13:49:00,action
The previous question on the motion to recommit with instructions was ordered without objection.,hr992,,2013-01-30,,13:56:00,action
On motion to recommit with instructions Failed by the Yeas and Nays: 190 - 223 (Roll no. 568).,hr992,,2013-01-30,,14:21:00,action
On passage Passed by recorded vote: 292 - 122 (Roll no. 569).,hr992,,2013-01-30,PASS_OVER:HOUSE,14:28:00,vote
Motion to reconsider laid on the table Agreed to without objection.,hr992,,2013-01-30,,14:28:00,action
"Received in the Senate and Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",hr992,SSBK,2013-01-31,,,referral
Referred to the House Committee on Natural Resources.,hr993,HSII,2013-01-06,INTRODUCED,,referral
Referred to the Subcommittee on Public Lands and Environmental Regulation.,hr993,,2013-01-12,,,referral
Subcommittee Hearings Held.,hr993,,2013-01-18,,,action
Subcommittee on Public Lands and Environmental Regulation Discharged.,hr993,,2013-01-24,,,action
Committee Consideration and Mark-up Session Held.,hr993,,2013-01-24,,,action
Ordered to be Reported by Voice Vote.,hr993,,2013-01-24,REPORTED,,calendar
Reported by the Committee on Natural Resources. H. Rept. 113-65.,hr993,HSII,2013-01-17,,14:38:00,action
"Placed on the Union Calendar, Calendar No. 41.",hr993,,2013-01-17,,14:38:00,calendar
Mr. Hastings (WA) moved to suspend the rules and pass the bill.,hr993,,2013-01-11,,17:11:00,action
Considered under suspension of the rules.,hr993,,2013-01-11,,17:11:00,action
DEBATE - The House proceeded with forty minutes of debate on H.R. 993.,hr993,,2013-01-11,,17:11:00,action
On motion to suspend the rules and pass the bill Agreed to by voice vote.,hr993,,2013-01-11,PASS_OVER:HOUSE,17:16:00,vote
Motion to reconsider laid on the table Agreed to without objection.,hr993,,2013-01-11,,17:16:00,action
Received in the Senate and Read twice and referred to the Committee on Energy and Natural Resources.,hr993,SSEG,2013-01-12,,,referral
"Committee on Energy and Natural Resources Subcommittee on Public Lands, Forests, and Mining. Hearings held.",hr993,SSEG,2013-01-30,,,hearings
Referred to the House Committee on the Judiciary.,hr994,HSJU,2013-01-06,INTRODUCED,,referral
Referred to the Subcommittee on the Constitution And Civil Justice.,hr994,,2013-01-08,,,referral
Referred to the House Committee on Natural Resources.,hr995,HSII,2013-01-06,INTRODUCED,,referral
Referred to the Subcommittee on Public Lands and Environmental Regulation.,hr995,,2013-01-08,,,referral
Subcommittee Hearings Held.,hr995,,2013-01-09,,,action
Sponsor introductory remarks on measure.,hr996,,2013-01-06,INTRODUCED,,action
"Referred to the Committee on Natural Resources, and in addition to the Committees on the Judiciary, Ways and Means, and the Budget, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr996,HSII,2013-01-06,REFERRED,,referral
Referred to House Natural Resources,hr996,HSII,2013-01-06,,,referral
Referred to House Judiciary,hr996,HSJU,2013-01-06,,,referral
Referred to House Ways and Means,hr996,HSWM,2013-01-06,,,referral
Referred to House Budget,hr996,HSBU,2013-01-06,,,referral
"Referred to the Subcommittee on Fisheries, Wildlife, Oceans, and Insular Affairs.",hr996,,2013-01-11,,,referral
"Referred to the Subcommittee on Crime, Terrorism, Homeland Security, And Investigations.",hr996,HSHM,2013-01-08,,,referral
"Referred to the Committee on Education and the Workforce, and in addition to the Committee on the Judiciary, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr997,HSED,2013-01-06,INTRODUCED,,referral
Referred to House Education and the Workforce,hr997,HSED,2013-01-06,,,referral
Referred to House Judiciary,hr997,HSJU,2013-01-06,,,referral
Referred to the Subcommittee on the Constitution and Civil Justice.,hr997,,2013-01-08,,,referral
Referred to the House Committee on Ways and Means.,hr998,HSWM,2013-01-06,INTRODUCED,,referral
"Referred to the Committee on Homeland Security, and in addition to the Committee on Transportation and Infrastructure, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr999,HSHM,2013-01-06,INTRODUCED,,referral
Referred to House Homeland Security,hr999,HSHM,2013-01-06,,,referral
Referred to House Transportation and Infrastructure,hr999,HSPW,2013-01-06,,,referral
Referred to the Subcommittee on Aviation.,hr999,,2013-01-07,,,referral
Referred to the Subcommittee on Transportation Security.,hr999,,2013-01-12,,,referral
"Referred to the Committee on Education and the Workforce, and in addition to the Committee on Ways and Means, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr1000,HSED,2013-01-06,INTRODUCED,,referral
Referred to House Education and the Workforce,hr1000,HSED,2013-01-06,,,referral
Referred to House Ways and Means,hr1000,HSWM,2013-01-06,,,referral
Referred to the Subcommittee on Higher Education and Workforce Training.,hr1000,,2013-01-23,,,referral
Referred to the Subcommittee on Workforce Protections.,hr1000,,2013-01-23,,,referral
"Referred to the Subcommittee on Health, Employment, Labor, and Pensions.",hr1000,,2013-01-23,,,referral
Referred to the House Committee on Education and the Workforce.,hr1001,HSED,2013-01-06,INTRODUCED,,referral
Referred to the Subcommittee on Workforce Protections.,hr1001,,2013-01-23,,,referral
Referred to the House Committee on Financial Services.,hr1002,HSBA,2013-01-06,INTRODUCED,,referral
Referred to the House Committee on Agriculture.,hr1003,HSAG,2013-01-06,INTRODUCED,,referral
Committee Hearings Held.,hr1003,,2013-01-14,,,action
Committee Consideration and Mark-up Session Held.,hr1003,,2013-01-20,,,action
Ordered to be Reported by Voice Vote.,hr1003,,2013-01-20,REPORTED,,calendar
Referred to the House Committee on Natural Resources.,hr1004,HSII,2013-01-06,INTRODUCED,,referral
Referred to the Subcommittee on Public Lands and Environmental Regulation.,hr1004,,2013-01-11,,,referral
"Referred to the Committee on Energy and Commerce, and in addition to the Committees on Ways and Means, Education and the Workforce, the Judiciary, Natural Resources, and House Administration, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr1005,HSIF,2013-01-06,INTRODUCED,,referral
Referred to House Energy and Commerce,hr1005,HSIF,2013-01-06,,,referral
Referred to House Ways and Means,hr1005,HSWM,2013-01-06,,,referral
Referred to House Education and the Workforce,hr1005,HSED,2013-01-06,,,referral
Referred to House Judiciary,hr1005,HSJU,2013-01-06,,,referral
Referred to House Natural Resources,hr1005,HSII,2013-01-06,,,referral
Referred to House House Administration,hr1005,HSHA,2013-01-06,,,referral
Referred to the Subcommittee on Health.,hr1005,,2013-01-08,,,referral
Referred to the Subcommittee Indian and Alaska Native Affairs.,hr1005,,2013-01-08,,,referral
Referred to the Subcommittee on Health.,hr1005,,2013-01-12,,,referral
Referred to the Subcommittee on Higher Education and Workforce Training.,hr1005,,2013-01-23,,,referral
"Referred to the Subcommittee on Health, Employment, Labor, and Pensions.",hr1005,,2013-01-23,,,referral
Referred to the House Committee on Oversight and Government Reform.,hr1006,HSGO,2013-01-06,INTRODUCED,,referral
Referred to the House Committee on Education and the Workforce.,hr1007,HSED,2013-01-06,INTRODUCED,,referral
"Referred to the Subcommittee on Early Childhood, Elementary, and Secondary Education.",hr1007,,2013-01-23,,,referral
"Referred to the Committee on Education and the Workforce, and in addition to the Committees on Foreign Affairs, and Energy and Commerce, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr1008,HSED,2013-01-06,INTRODUCED,,referral
Referred to House Education and the Workforce,hr1008,HSED,2013-01-06,,,referral
Referred to House Foreign Affairs,hr1008,HSFA,2013-01-06,,,referral
Referred to House Energy and Commerce,hr1008,HSIF,2013-01-06,,,referral
Referred to the Subcommittee on Health.,hr1008,,2013-01-08,,,referral
"Referred to the Subcommittee on Early Childhood, Elementary, and Secondary Education.",hr1008,,2013-01-23,,,referral
