_action_text,_bill,_committees,_date,_status,_time,_type
On motion to suspend the rules and pass the bill Agreed to by voice vote.,hr24,,2010-01-04,PASS_OVER:HOUSE,15:13:00,vote
Motion to reconsider laid on the table Agreed to without objection.,hr24,,2010-01-04,,15:13:00,action
Received in the Senate and Read twice and referred to the Committee on Armed Services.,hr24,SSAS,2010-01-05,,,referral
Referred to the House Committee on Ways and Means.,hr25,HSWM,2009-01-06,INTRODUCED,,referral
"Referred to the Committee on Education and Labor, and in addition to the Committee on Energy and Commerce, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr26,HSED,2009-01-06,INTRODUCED,,referral
Referred to House Education and Labor,hr26,HSED,2009-01-06,,,referral
Referred to House Energy and Commerce,hr26,HSIF,2009-01-06,,,referral
Referred to the Subcommittee on Health.,hr26,,2009-01-14,,,referral
"Referred to the Subcommittee on Early Childhood, Elementary, and Secondary Education.",hr26,,2009-01-06,,,referral
Referred to the Subcommittee on Healthy Families and Communities.,hr26,,2009-01-06,,,referral
"Referred to the Committee on Ways and Means, and in addition to the Committees on Energy and Commerce, and the Judiciary, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr27,HSWM,2009-01-06,INTRODUCED,,referral
Referred to House Ways and Means,hr27,HSWM,2009-01-06,,,referral
Referred to House Energy and Commerce,hr27,HSIF,2009-01-06,,,referral
Referred to House Judiciary,hr27,HSJU,2009-01-06,,,referral
Referred to the Subcommittee on Health.,hr27,,2009-01-14,,,referral
"Referred to the Subcommittee on Crime, Terrorism, and Homeland Security.",hr27,HSHM,2009-01-09,,,referral
Referred to the House Committee on Ways and Means.,hr28,HSWM,2009-01-06,INTRODUCED,,referral
"Referred to the Committee on Financial Services, and in addition to the Committee on Education and Labor, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr29,HSBA,2009-01-06,INTRODUCED,,referral
Referred to House Financial Services,hr29,HSBA,2009-01-06,,,referral
Referred to House Education and Labor,hr29,HSED,2009-01-06,,,referral
"Referred to the Subcommittee on Early Childhood, Elementary, and Secondary Education.",hr29,,2009-01-06,,,referral
Referred to the Subcommittee on Healthy Families and Communities.,hr29,,2009-01-06,,,referral
Referred to the House Committee on Ways and Means.,hr30,HSWM,2009-01-06,INTRODUCED,,referral
Referred to the House Committee on Natural Resources.,hr31,HSII,2009-01-06,INTRODUCED,,referral
Committee Hearings Held.,hr31,,2009-01-18,,,action
Committee Consideration and Mark-up Session Held.,hr31,,2009-01-22,,,action
Ordered to be Reported (Amended) by Voice Vote.,hr31,,2009-01-22,REPORTED,,calendar
Reported (Amended) by the Committee on Natural Resources. H. Rept. 111-103.,hr31,HSII,2009-01-12,,16:30:00,action
"Placed on the Union Calendar, Calendar No. 49.",hr31,,2009-01-12,,16:30:00,calendar
"Rules Committee Resolution H. Res. 490 Reported to House. Rule provides for consideration of H.R. 31 and H.R. 1385. General debate for both bills is limited to 1 hour equally divided and controlled. For H.R. 1385, specified amendments are in order. For each bill, the previous question shall be considered as ordered without intervening motions except one motion to recommit with or without instructions.",hr31,HSRU,2009-01-02,,19:07:00,action
Considered under the provisions of rule H. Res. 490.,hr31,,2009-01-03,,14:17:00,action
"Rule provides for consideration of H.R. 31 and H.R. 1385. General debate for each bill is limited to 1 hour equally divided and controlled. For H.R. 1385, specified amendments are in order. For each bill, the previous question shall be considered as ordered without intervening motions except one motion to recommit with or without instructions.",hr31,,2009-01-03,,14:17:00,action
DEBATE - The House proceeded with one hour of debate on H.R. 31.,hr31,,2009-01-03,,14:19:00,action
The previous question was ordered pursuant to the rule.,hr31,,2009-01-03,,14:48:00,action
Mr. Hastings (WA) moved to recommit with instructions to Natural Resources.,hr31,HSII,2009-01-03,,14:49:00,action
DEBATE - The House proceeded with 10 minutes of debate on the Hastings (WA) motion to recommit with instructions. The instructions contained in the motion seek to require the bill to be reported back to the House with an amendment adding a new sentence regarding the verification by the Secretary of the Interior that persons on the Lumbee base rolls are descendants of Cheraw for delivery of Federal services.,hr31,,2009-01-03,,14:49:00,action
On motion to recommit with instructions Failed by the Yeas and Nays: 197 - 224 (Roll no. 296).,hr31,,2009-01-03,,15:32:00,action
On passage Passed by the Yeas and Nays: 240 - 179 (Roll No. 297).,hr31,,2009-01-03,PASS_OVER:HOUSE,15:41:00,vote
Motion to reconsider laid on the table Agreed to without objection.,hr31,,2009-01-03,,15:41:00,action
Received in the Senate.,hr31,,2009-01-04,,,action
Read the first time. Placed on Senate Legislative Calendar under Read the First Time.,hr31,,2009-01-08,,,action
Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 72.,hr31,,2009-01-09,,,calendar
Referred to the House Committee on Veterans' Affairs.,hr32,HSVR,2009-01-06,INTRODUCED,,referral
Referred to the Subcommittee on Health.,hr32,,2009-01-09,,,referral
Subcommittee on Health Discharged.,hr32,,2009-01-31,,,action
Provisions of measure incorporated into H.R. 3949.,hr32,,2009-01-28,,,action
Referred to the House Committee on Ways and Means.,hr33,HSWM,2009-01-06,INTRODUCED,,referral
Referred to the House Committee on the Judiciary.,hr34,HSJU,2009-01-06,INTRODUCED,,referral
Referred to the House Committee on Oversight and Government Reform.,hr35,HSGO,2009-01-06,INTRODUCED,,referral
Mr. Towns moved to suspend the rules and pass the bill.,hr35,,2009-01-07,,10:25:00,action
Considered under suspension of the rules.,hr35,,2009-01-07,,10:26:00,action
DEBATE - The House proceeded with forty minutes of debate on H.R. 35.,hr35,,2009-01-07,,10:26:00,action
"At the conclusion of debate, the Yeas and Nays were demanded and ordered. Pursuant to the provisions of clause 8, rule XX, the Chair announced that further proceedings on the motion would be postponed.",hr35,,2009-01-07,,10:37:00,action
Considered as unfinished business.,hr35,,2009-01-07,,12:00:00,action
On motion to suspend the rules and pass the bill Agreed to by the Yeas and Nays: (2/3 required): 359 - 58 (Roll no. 5).,hr35,,2009-01-07,PASS_OVER:HOUSE,12:27:00,vote
Motion to reconsider laid on the table Agreed to without objection.,hr35,,2009-01-07,,12:27:00,action
Received in the Senate and Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,hr35,SSGA,2009-01-08,,,referral
Committee on Homeland Security and Governmental Affairs. Ordered to be reported with an amendment in the nature of a substitute favorably.,hr35,SSGA,2009-01-01,,,calendar
Committee on Homeland Security and Governmental Affairs. Reported by Senator Lieberman with an amendment in the nature of a substitute. With written report No. 111-21.,hr35,SSGA,2009-01-19,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 64.,hr35,,2009-01-19,,,calendar
Referred to the House Committee on Oversight and Government Reform.,hr36,HSGO,2009-01-06,INTRODUCED,,referral
Mr. Towns moved to suspend the rules and pass the bill.,hr36,,2009-01-07,,10:37:00,action
Considered under suspension of the rules.,hr36,,2009-01-07,,10:37:00,action
DEBATE - The House proceeded with forty minutes of debate on H.R. 36.,hr36,,2009-01-07,,10:37:00,action
"At the conclusion of debate, the Yeas and Nays were demanded and ordered. Pursuant to the provisions of clause 8, rule XX, the Chair announced that further proceedings on the motion would be postponed.",hr36,,2009-01-07,,10:54:00,action
Considered as unfinished business.,hr36,,2009-01-07,,12:32:00,action
On motion to suspend the rules and pass the bill Agreed to by the Yeas and Nays: (2/3 required): 388 - 31 (Roll no. 6).,hr36,,2009-01-07,PASS_OVER:HOUSE,12:41:00,vote
Motion to reconsider laid on the table Agreed to without objection.,hr36,,2009-01-07,,12:41:00,action
Received in the Senate and Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,hr36,SSGA,2009-01-08,,,referral
Referred to the House Committee on Financial Services.,hr37,HSBA,2009-01-06,INTRODUCED,,referral
Referred to the House Committee on Natural Resources.,hr38,HSII,2009-01-06,INTRODUCED,,referral
Referred to the Subcommittee on Water and Power.,hr38,,2009-01-04,,,referral
Sponsor introductory remarks on measure.,hr39,,2009-01-06,INTRODUCED,,action
Referred to the House Committee on Natural Resources.,hr39,HSII,2009-01-06,REFERRED,,referral
Sponsor introductory remarks on measure.,hr40,,2009-01-06,INTRODUCED,,action
Referred to the House Committee on the Judiciary.,hr40,HSJU,2009-01-06,REFERRED,,referral
"Referred to the Subcommittee on the Constitution, Civil Rights, and Civil Liberties.",hr40,,2009-01-09,,,referral
"Referred to the Committee on Science and Technology, and in addition to the Committee on Agriculture, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr41,HSSY,2009-01-06,INTRODUCED,,referral
Referred to House Science and Technology,hr41,HSSY,2009-01-06,,,referral
Referred to the Subcommittee on Energy and Environment.,hr41,,2009-01-06,,,referral
Referred to House Agriculture,hr41,HSAG,2009-01-06,,,referral
Sponsor introductory remarks on measure.,hr42,,2009-01-06,INTRODUCED,,action
Referred to the House Committee on the Judiciary.,hr42,HSJU,2009-01-06,REFERRED,,referral
"Referred to the Subcommittee on Immigration, Citizenship, Refugees, Border Security, and International Law.",hr42,,2009-01-09,,,referral
Subcommittee Consideration and Mark-up Session Held.,hr42,,2009-01-23,,,action
Forwarded by Subcommittee to Full Committee (Amended) by the Yeas and Nays: 7 - 2 .,hr42,,2009-01-23,,,action
Committee Consideration and Mark-up Session Held.,hr42,,2009-01-21,,,action
Ordered to be Reported (Amended) by the Yeas and Nays: 22 - 10.,hr42,,2009-01-21,REPORTED,,calendar
Reported (Amended) by the Committee on Judiciary. H. Rept. 111-666.,hr42,HSJU,2010-01-30,,17:11:00,action
"Placed on the Union Calendar, Calendar No. 396.",hr42,,2010-01-30,,17:11:00,calendar
Sponsor introductory remarks on measure.,hr43,,2009-01-06,INTRODUCED,,action
"Referred to the Committee on Energy and Commerce, and in addition to the Committee on Ways and Means, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr43,HSIF,2009-01-06,REFERRED,,referral
Referred to House Energy and Commerce,hr43,HSIF,2009-01-06,,,referral
Referred to House Ways and Means,hr43,HSWM,2009-01-06,,,referral
Referred to the Subcommittee on Health.,hr43,,2009-01-14,,,referral
Referred to the House Committee on Natural Resources.,hr44,HSII,2009-01-06,INTRODUCED,,referral
"Referred to the Subcommittee on Insular Affairs, Oceans and Wildlife.",hr44,,2009-01-04,,,referral
Ms. Bordallo moved to suspend the rules and pass the bill.,hr44,,2009-01-23,,14:14:00,action
Considered under suspension of the rules.,hr44,,2009-01-23,,14:14:00,action
DEBATE - The House proceeded with forty minutes of debate on H.R. 44.,hr44,,2009-01-23,,14:14:00,action
"At the conclusion of debate, the Yeas and Nays were demanded and ordered. Pursuant to the provisions of clause 8, rule XX, the Chair announced that further proceedings on the motion would be postponed.",hr44,,2009-01-23,,14:55:00,action
Considered as unfinished business.,hr44,,2009-01-23,,19:01:00,action
On motion to suspend the rules and pass the bill Agreed to by the Yeas and Nays: (2/3 required): 299 - 99 (Roll no. 73).,hr44,,2009-01-23,PASS_OVER:HOUSE,19:10:00,vote
Motion to reconsider laid on the table Agreed to without objection.,hr44,,2009-01-23,,19:10:00,action
Received in the Senate and Read twice and referred to the Committee on Energy and Natural Resources.,hr44,SSEG,2009-01-24,,,referral
Senate Committee on Energy and Natural Resources discharged by Unanimous Consent.,hr44,SSEG,2009-01-05,,,action
