_action_text,_bill,_committees,_date,_status,_time,_type
Committee Consideration and Mark-up Session Held.,s1172,HSGO,2015-01-09,,,action
Ordered to be Reported in the Nature of a Substitute (Amended) by Unanimous Consent.,s1172,HSGO,2015-01-09,,,calendar
"Reported (Amended) by the Committee on Oversight and Government Reform. H. Rept. 114-384, Part I.",s1172,HSGO,2015-01-18,,,action
Committee on Homeland Security discharged.,s1172,HSHM,2015-01-18,,,action
"Placed on the Union Calendar, Calendar No. 290.",s1172,,2015-01-18,,,calendar
"Mr. Hice, Jody B. moved to suspend the rules and pass the bill, as amended.",s1172,,2016-01-29,,17:58:01,action
Considered under suspension of the rules.,s1172,,2016-01-29,,17:58:09,action
DEBATE - The House proceeded with forty minutes of debate on S. 1172.,s1172,,2016-01-29,,17:58:29,action
"On motion to suspend the rules and pass the bill, as amended Agreed to by voice vote.",s1172,,2016-01-29,PASS_BACK:HOUSE,18:04:36,vote
Motion to reconsider laid on the table Agreed to without objection.,s1172,,2016-01-29,,18:04:39,action
Message on House action received in Senate and at desk: House amendment to Senate bill.,s1172,,2016-01-01,,,action
Senate agreed to the House amendment to the Senate bill by Unanimous Consent.,s1172,,2016-01-08,PASSED:BILL,,vote
Message on Senate action sent to the House.,s1172,,2016-01-09,,,action
Presented to President.,s1172,,2016-01-15,,,topresident
Signed by President.,s1172,,2016-01-18,ENACTED:SIGNED,,signed
Became Public Law No: 114-136.,s1172,,2016-01-18,,,enacted
Introduced in Senate,s1173,,2015-01-30,INTRODUCED,,action
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s1173,SSCM,2015-01-30,REFERRED,,referral
Introduced in Senate,s1174,,2015-01-30,INTRODUCED,,action
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s1174,SSCM,2015-01-30,REFERRED,,referral
Introduced in Senate,s1175,,2015-01-30,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s1175,SSFI,2015-01-30,REFERRED,,referral
Introduced in Senate,s1176,,2015-01-30,INTRODUCED,,action
Read twice and referred to the Committee on Rules and Administration.,s1176,SSRA,2015-01-30,REFERRED,,referral
Introduced in Senate,s1177,,2015-01-30,INTRODUCED,,action
"Committee on Health, Education, Labor, and Pensions. Original measure reported to Senate by Senator Alexander. Without written report.",s1177,SSHR,2015-01-30,,,action
Placed on Senate Legislative Calendar under General Orders. Calendar No. 63.,s1177,,2015-01-30,REPORTED,,calendar
Measure laid before Senate by unanimous consent.,s1177,,2015-01-07,,,action
Considered by Senate.,s1177,,2015-01-08,,,action
Considered by Senate.,s1177,,2015-01-09,,,action
Considered by Senate.,s1177,,2015-01-13,,,action
Cloture motion on the measure presented in Senate.,s1177,,2015-01-13,,,action
Considered by Senate.,s1177,,2015-01-14,,,action
Considered by Senate.,s1177,,2015-01-15,,,action
Considered by Senate.,s1177,,2015-01-16,,,action
Cloture on the measure invoked in Senate by Yea-Nay Vote. 79 - 18. Record Vote Number: 248.,s1177,,2015-01-16,,,action
Passed Senate with an amendment by Yea-Nay Vote. 81 - 17. Record Vote Number: 249.,s1177,,2015-01-16,PASS_OVER:SENATE,,vote
Message on Senate action sent to the House.,s1177,,2015-01-21,,,action
Received in the House.,s1177,,2015-01-21,,16:32:08,action
Held at the desk.,s1177,,2015-01-21,,17:51:06,action
"Pursuant to the provisions of H. Res. 526, S. 1177 is considered passed House as amended.",s1177,,2015-01-17,,13:52:58,action
"Mr. Kline moved that the House insist upon its amendment, and request a conference.",s1177,,2015-01-17,,15:04:06,action
"On motion that the House insist upon its amendment, and request a conference Agreed to by voice vote.",s1177,,2015-01-17,,15:04:35,action
"The Speaker appointed conferees: Kline, Foxx, Roe of Tennessee, Thompson of Pennsylvania, Guthrie, Rokita, Messer, Grothman, Russell, Curbelo of Florida, Scott of Virginia, Davis of California, Fudge, Polis, Wilson of Florida, Bonamici, and Clark of Massachusetts.",s1177,,2015-01-17,,15:04:39,action
Message on House action received in Senate and at desk: House amendment to Senate bill and House requests a conference.,s1177,,2015-01-18,,,action
Measure laid before Senate by unanimous consent.,s1177,,2015-01-18,,,action
"Motion to disagree to the House amendment to the Senate bill, agree to the request for conference, and authorize the Presiding Officer to appoint conferees made in Senate.",s1177,,2015-01-18,,,action
"Cloture motion on the motion to disagree to the House amendment to the Senate bill, agree to the request for conference, and authorize the Presiding Officer to appoint conferees presented in Senate.",s1177,,2015-01-18,,,action
"Cloture on the motion to disagree to the House amendment to the Senate bill, agree to the request for conference, and authorize the Presiding Officer to appoint conferees invoked in Senate by Yea-Nay Vote. 91 - 6. Record Vote Number: 308.",s1177,,2015-01-18,,,action
"Motion to disagree to the House amendment to the Senate bill, agree to the request for conference, and authorize the Presiding Officer to appoint conferees agreed to in Senate by Voice Vote.",s1177,,2015-01-18,,,action
"Senate disagrees to the House amendment to the Senate bill, agrees to the request for conference, and authorizes the Presiding Officer to appoint conferees.",s1177,,2015-01-18,,,action
"Senate appointed conferees: Alexander, Enzi, Burr, Isakson, Paul, Collins, Murkowski, Kirk, Scott, Hatch, Roberts, Cassidy, Murray, Mikulski, Sanders, Casey, Franken, Bennet, Whitehouse, Baldwin, Murphy, Warren.",s1177,,2015-01-18,,,action
Message on Senate action sent to the House.,s1177,,2015-01-18,,,action
Conference held.,s1177,,2015-01-18,,14:30:00,action
Conferees agreed to file conference report.,s1177,,2015-01-19,,13:21:49,action
Conference report H. Rept. 114-354 filed.,s1177,,2015-01-30,,20:01:19,action
Conference papers: Senate report and manager's statement held at the desk in Senate.,s1177,,2015-01-01,,,action
Rules Committee Resolution H. Res. 542 Reported to House. Resolution provides for further amendment consideration of H.R. 8 and also provides for consideration of the conference report to accompany S. 1177.,s1177,,2015-01-01,,18:05:39,action
Rule H. Res. 542 passed House.,s1177,,2015-01-02,,14:21:28,action
Mr. Kline brought up conference report H. Rept. 114-354 for consideration under the provisions of H. Res. 542.,s1177,,2015-01-02,,14:32:17,action
DEBATE - The House proceeded with one hour of debate on the conference report to accompany S. 1177.,s1177,,2015-01-02,,14:32:34,action
The previous question was ordered pursuant to the rule.,s1177,,2015-01-02,,15:39:08,action
"POSTPONED PROCEEDINGS - At the conclusion of debate on the conference report to accompany S. 1177, the Chair put the question on adoption of the conference report and by voice vote, announced that the ayes had prevailed. Mr. Kline demanded the yeas and nays and the Chair postponed further proceedings on the question of adoption of the conference report until a time to be announced.",s1177,,2015-01-02,,15:39:59,action
Considered as unfinished business.,s1177,,2015-01-02,,19:14:02,action
On agreeing to the conference report Agreed to by the Yeas and Nays: 359 - 64 (Roll No. 665).,s1177,,2015-01-02,CONFERENCE:PASSED:HOUSE,19:21:03,vote
Motions to reconsider laid on the table Agreed to without objection.,s1177,,2015-01-02,,19:21:05,action
Conference papers: message on House action held at the desk in Senate.,s1177,,2015-01-03,,,action
Conference report considered in Senate.,s1177,,2015-01-03,,,action
Cloture motion on the conference report to accompany S. 1177 presented in Senate.,s1177,,2015-01-03,,,action
Conference report considered in Senate.,s1177,,2015-01-08,,,action
Cloture on the conference report to accompany S.1177 invoked in Senate by Yea-Nay Vote. 84 - 12. Record Vote Number: 333.,s1177,,2015-01-08,,,action
Conference report considered in Senate.,s1177,,2015-01-09,,,action
Senate agreed to conference report by Yea-Nay Vote. 85 - 12. Record Vote Number: 334.,s1177,,2015-01-09,PASSED:BILL,,vote
Message on Senate action sent to the House.,s1177,,2015-01-09,,,action
Presented to President.,s1177,,2015-01-09,,,topresident
Signed by President.,s1177,,2015-01-10,ENACTED:SIGNED,,signed
Became Public Law No: 114-95.,s1177,,2015-01-10,,,enacted
"By Senator Alexander from Committee on Health, Education, Labor, and Pensions filed written report. Report No. 114-231. Additional views filed.",s1177,SSHR,2016-01-17,,,action
Introduced in Senate,s1178,,2015-01-30,INTRODUCED,,action
Read twice and referred to the Committee on Environment and Public Works.,s1178,SSEV,2015-01-30,REFERRED,,referral
Committee on the Judiciary. Hearings held.,s1178,SSJU,2015-01-10,,,hearings
Introduced in Senate,s1179,,2015-01-04,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s1179,SSFI,2015-01-04,REFERRED,,referral
Introduced in Senate,s1180,,2015-01-04,INTRODUCED,,action
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s1180,SSGA,2015-01-04,REFERRED,,referral
Committee on Homeland Security and Governmental Affairs. Ordered to be reported with an amendment favorably.,s1180,SSGA,2015-01-06,REPORTED,,calendar
Committee on Homeland Security and Governmental Affairs. Reported by Senator Johnson with amendments. With written report No. 114-73.,s1180,SSGA,2015-01-25,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 132.,s1180,,2015-01-25,,,calendar
Passed Senate with amendments by Unanimous Consent.,s1180,,2015-01-09,PASS_OVER:SENATE,,vote
Message on Senate action sent to the House.,s1180,,2015-01-10,,,action
Received in the House.,s1180,,2015-01-13,,14:11:01,action
Held at the desk.,s1180,,2015-01-13,,17:12:53,action
Mr. Costello (PA) moved to suspend the rules and pass the bill.,s1180,,2016-01-21,,17:14:11,action
Considered under suspension of the rules.,s1180,,2016-01-21,,17:14:39,action
DEBATE - The House proceeded with forty minutes of debate on S. 1180.,s1180,,2016-01-21,,17:14:40,action
On motion to suspend the rules and pass the bill Agreed to by voice vote.,s1180,,2016-01-21,PASSED:BILL,17:32:40,vote
Motion to reconsider laid on the table Agreed to without objection.,s1180,,2016-01-21,,17:32:41,action
Presented to President.,s1180,,2016-01-31,,,topresident
Signed by President.,s1180,,2016-01-11,ENACTED:SIGNED,,signed
Became Public Law No: 114-143.,s1180,,2016-01-11,,,enacted
Introduced in Senate,s1181,,2015-01-04,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s1181,SSEG,2015-01-04,REFERRED,,referral
Committee on Energy and Natural Resources. Hearings held.,s1181,SSEG,2015-01-09,,,hearings
Introduced in Senate,s1182,,2015-01-04,INTRODUCED,,action
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s1182,SSCM,2015-01-04,REFERRED,,referral
"Committee on Commerce, Science, and Transportation. Ordered to be reported without amendment favorably.",s1182,SSCM,2015-01-25,REPORTED,,calendar
"Committee on Commerce, Science, and Transportation. Reported by Senator Thune without amendment. Without written report.",s1182,SSCM,2016-01-07,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 714.,s1182,,2016-01-07,,,calendar
"By Senator Thune from Committee on Commerce, Science, and Transportation filed written report under authority of the order of the Senate of 12/10/2016. Report No. 114-426. Minority views filed.",s1182,SSCM,2016-01-20,,,action
Introduced in Senate,s1183,,2015-01-04,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1183,SSHR,2015-01-04,REFERRED,,referral
Introduced in Senate,s1184,,2015-01-04,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1184,SSHR,2015-01-04,REFERRED,,referral
Introduced in Senate,s1185,,2015-01-04,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1185,SSHR,2015-01-04,REFERRED,,referral
Introduced in Senate,s1186,,2015-01-04,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s1186,SSFI,2015-01-04,REFERRED,,referral
Introduced in Senate,s1187,,2015-01-04,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s1187,SSEG,2015-01-04,REFERRED,,referral
Committee on Energy and Natural Resources. Hearings held.,s1187,SSEG,2015-01-09,,,hearings
Introduced in Senate,s1188,,2015-01-05,INTRODUCED,,action
Read twice and referred to the Committee on Foreign Relations.,s1188,SSFR,2015-01-05,REFERRED,,referral
Introduced in Senate,s1189,,2015-01-05,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s1189,SSJU,2015-01-05,REFERRED,,referral
Introduced in Senate,s1190,,2015-01-05,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s1190,SSFI,2015-01-05,REFERRED,,referral
Introduced in Senate,s1191,,2015-01-05,INTRODUCED,,action
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s1191,SSCM,2015-01-05,REFERRED,,referral
Introduced in Senate,s1192,,2015-01-05,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1192,SSHR,2015-01-05,REFERRED,,referral
Introduced in Senate,s1193,,2015-01-05,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s1193,SSFI,2015-01-05,REFERRED,,referral
Introduced in Senate,s1194,,2015-01-05,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s1194,SSFI,2015-01-05,REFERRED,,referral
Introduced in Senate,s1195,,2015-01-05,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1195,SSHR,2015-01-05,REFERRED,,referral
Introduced in Senate,s1196,,2015-01-05,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s1196,SSEG,2015-01-05,REFERRED,,referral
Committee on Energy and Natural Resources. Hearings held.,s1196,SSEG,2015-01-14,,,hearings
Introduced in Senate,s1197,,2015-01-05,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s1197,SSFI,2015-01-05,REFERRED,,referral
Introduced in Senate,s1198,,2015-01-05,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s1198,SSFI,2015-01-05,REFERRED,,referral
Introduced in Senate,s1199,,2015-01-05,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s1199,SSEG,2015-01-05,REFERRED,,referral
