_action_text,_bill,_committees,_date,_status,_time,_type
Introduced in Senate,s2924,,2018-01-22,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s2924,SSFI,2018-01-22,REFERRED,,referral
Introduced in Senate,s2925,,2018-01-22,INTRODUCED,,action
Read twice and referred to the Committee on Foreign Relations.,s2925,SSFR,2018-01-22,REFERRED,,referral
Introduced in Senate,s2926,,2018-01-22,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s2926,SSFI,2018-01-22,REFERRED,,referral
Introduced in Senate,s2927,,2018-01-23,INTRODUCED,,action
"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",s2927,SSAF,2018-01-23,REFERRED,,referral
Introduced in Senate,s2928,,2018-01-23,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s2928,SSFI,2018-01-23,REFERRED,,referral
Introduced in Senate,s2929,,2018-01-23,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s2929,SSFI,2018-01-23,REFERRED,,referral
Introduced in Senate,s2930,,2018-01-23,INTRODUCED,,action
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s2930,SSGA,2018-01-23,REFERRED,,referral
Introduced in Senate,s2931,,2018-01-23,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s2931,SSHR,2018-01-23,REFERRED,,referral
Introduced in Senate,s2932,,2018-01-23,INTRODUCED,,action
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s2932,SSCM,2018-01-23,REFERRED,,referral
Introduced in Senate,s2933,,2018-01-23,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s2933,SSJU,2018-01-23,REFERRED,,referral
Introduced in Senate,s2934,,2018-01-23,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s2934,SSHR,2018-01-23,REFERRED,,referral
Introduced in Senate,s2935,,2018-01-23,INTRODUCED,,action
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s2935,SSCM,2018-01-23,REFERRED,,referral
Introduced in Senate,s2936,,2018-01-23,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s2936,SSEG,2018-01-23,REFERRED,,referral
Introduced in Senate,s2937,,2018-01-23,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s2937,SSJU,2018-01-23,REFERRED,,referral
Introduced in Senate,s2938,,2018-01-23,INTRODUCED,,action
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s2938,SSCM,2018-01-23,REFERRED,,referral
Introduced in Senate,s2939,,2018-01-23,INTRODUCED,,action
Read twice and referred to the Committee on Rules and Administration.,s2939,SSRA,2018-01-23,REFERRED,,referral
Committee on the Judiciary Subcommittee on Crime and Terrorism. Hearings held.,s2939,SSJU,2018-01-26,,,hearings
Introduced in Senate,s2940,,2018-01-23,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s2940,SSHR,2018-01-23,REFERRED,,referral
Introduced in Senate,s2941,,2018-01-23,INTRODUCED,,action
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s2941,SSCM,2018-01-23,REFERRED,,referral
"Committee on Commerce, Science, and Transportation. Ordered to be reported with an amendment in the nature of a substitute favorably.",s2941,SSCM,2018-01-27,REPORTED,,calendar
Introduced in Senate,s2942,,2018-01-23,INTRODUCED,,action
Read twice and referred to the Committee on Environment and Public Works.,s2942,SSEV,2018-01-23,REFERRED,,referral
Introduced in Senate,s2943,,2018-01-23,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s2943,SSFI,2018-01-23,REFERRED,,referral
Introduced in Senate,s2944,,2018-01-23,INTRODUCED,,action
Read twice and referred to the Committee on Rules and Administration.,s2944,SSRA,2018-01-23,REFERRED,,referral
Introduced in Senate,s2945,,2018-01-24,INTRODUCED,,action
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s2945,SSBK,2018-01-24,REFERRED,,referral
Introduced in Senate,s2946,,2018-01-24,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s2946,SSJU,2018-01-24,REFERRED,,referral
Committee on the Judiciary. Ordered to be reported with an amendment in the nature of a substitute favorably.,s2946,SSJU,2018-01-12,REPORTED,,calendar
Committee on the Judiciary. Reported by Senator Grassley with an amendment in the nature of a substitute. Without written report.,s2946,SSJU,2018-01-12,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 514.,s2946,,2018-01-12,,,calendar
Passed Senate with an amendment by Voice Vote.,s2946,,2018-01-22,PASS_OVER:SENATE,,vote
Message on Senate action sent to the House.,s2946,,2018-01-23,,,action
Received in the House.,s2946,,2018-01-24,,11:04:02,action
Held at the desk.,s2946,,2018-01-24,,11:56:09,action
Introduced in Senate,s2947,,2018-01-24,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s2947,SSEG,2018-01-24,REFERRED,,referral
Introduced in Senate,s2948,,2018-01-24,INTRODUCED,,action
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s2948,SSGA,2018-01-24,REFERRED,,referral
Committee on Homeland Security and Governmental Affairs. Ordered to be reported without amendment favorably.,s2948,SSGA,2018-01-13,REPORTED,,calendar
Introduced in Senate,s2949,,2018-01-24,INTRODUCED,,action
Read twice and referred to the Committee on Armed Services.,s2949,SSAS,2018-01-24,REFERRED,,referral
Introduced in Senate,s2950,,2018-01-24,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s2950,SSFI,2018-01-24,REFERRED,,referral
Introduced in Senate,s2951,,2018-01-24,INTRODUCED,,action
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s2951,SSCM,2018-01-24,REFERRED,,referral
Introduced in Senate,s2952,,2018-01-24,INTRODUCED,,action
"Introduced in the Senate, read twice, considered, read the third time, and passed without amendment by Voice Vote.",s2952,,2018-01-24,PASS_OVER:SENATE,,vote
Message on Senate action sent to the House.,s2952,,2018-01-25,,,action
Received in the House.,s2952,,2018-01-29,,13:47:34,action
Held at the desk.,s2952,,2018-01-29,,15:29:39,action
Introduced in Senate,s2953,,2018-01-24,INTRODUCED,,action
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s2953,SSBK,2018-01-24,REFERRED,,referral
Introduced in Senate,s2954,,2018-01-24,INTRODUCED,,action
Read twice and referred to the Committee on Armed Services.,s2954,SSAS,2018-01-24,REFERRED,,referral
Introduced in Senate,s2955,,2018-01-24,INTRODUCED,,action
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s2955,SSCM,2018-01-24,REFERRED,,referral
Introduced in Senate,s2956,,2018-01-24,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s2956,SSHR,2018-01-24,REFERRED,,referral
Introduced in Senate,s2957,,2018-01-24,INTRODUCED,,action
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s2957,SSCM,2018-01-24,REFERRED,,referral
Introduced in Senate,s2958,,2018-01-24,INTRODUCED,,action
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s2958,SSCM,2018-01-24,REFERRED,,referral
Introduced in Senate,s2959,,2018-01-24,INTRODUCED,,action
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s2959,SSCM,2018-01-24,REFERRED,,referral
Introduced in Senate,s2960,,2018-01-24,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s2960,SSHR,2018-01-24,REFERRED,,referral
Introduced in Senate,s2961,,2018-01-24,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s2961,SSJU,2018-01-24,REFERRED,,referral
Introduced in Senate,s2962,,2018-01-24,INTRODUCED,,action
Read twice and referred to the Committee on Foreign Relations.,s2962,SSFR,2018-01-24,REFERRED,,referral
Introduced in Senate,s2963,,2018-01-24,INTRODUCED,,action
Read twice and referred to the Committee on Foreign Relations.,s2963,SSFR,2018-01-24,REFERRED,,referral
Introduced in Senate,s2964,,2018-01-24,INTRODUCED,,action
"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",s2964,SSAF,2018-01-24,REFERRED,,referral
Introduced in Senate,s2965,,2018-01-24,INTRODUCED,,action
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s2965,SSCM,2018-01-24,REFERRED,,referral
Introduced in Senate,s2966,,2018-01-24,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s2966,SSFI,2018-01-24,REFERRED,,referral
Introduced in Senate,s2967,,2018-01-24,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s2967,SSJU,2018-01-24,REFERRED,,referral
Introduced in Senate,s2968,,2018-01-24,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s2968,SSEG,2018-01-24,REFERRED,,referral
Introduced in Senate,s2969,,2018-01-24,INTRODUCED,,action
"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",s2969,SSAF,2018-01-24,REFERRED,,referral
Introduced in Senate,s2970,,2018-01-24,INTRODUCED,,action
"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",s2970,SSAF,2018-01-24,REFERRED,,referral
Introduced in Senate,s2971,,2018-01-24,INTRODUCED,,action
"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",s2971,SSAF,2018-01-24,REFERRED,,referral
Introduced in Senate,s2972,,2018-01-24,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s2972,SSJU,2018-01-24,REFERRED,,referral
Introduced in Senate,s2973,,2018-01-24,INTRODUCED,,action
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s2973,SSCM,2018-01-24,REFERRED,,referral
Introduced in Senate,s2974,,2018-01-24,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s2974,SSJU,2018-01-24,REFERRED,,referral
Introduced in Senate,s2975,,2018-01-24,INTRODUCED,,action
Committee on Appropriations. Original measure reported to Senate by Senator Alexander. With written report No. 115-258.,s2975,SSAP,2018-01-24,,,action
Placed on Senate Legislative Calendar under General Orders. Calendar No. 437.,s2975,,2018-01-24,REPORTED,,calendar
Introduced in Senate,s2976,,2018-01-24,INTRODUCED,,action
Committee on Appropriations. Original measure reported to Senate by Senator Hoeven. With written report No. 115-259.,s2976,SSAP,2018-01-24,,,action
Placed on Senate Legislative Calendar under General Orders. Calendar No. 438.,s2976,,2018-01-24,REPORTED,,calendar
Introduced in Senate,s2977,,2018-01-24,INTRODUCED,,action
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s2977,SSCM,2018-01-24,REFERRED,,referral
Introduced in Senate,s2978,,2018-01-24,INTRODUCED,,action
"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",s2978,SSAF,2018-01-24,REFERRED,,referral
Introduced in Senate,s2979,,2018-01-24,INTRODUCED,,action
"Read twice and referred concurrently to the Committees on Appropriations; the Budget pursuant to the order of January 30, 1975, as modified by the order of April 11, 1986, with instructions that the Budget Committee be authorized to report its views to the Appropriations Committee, and that the latter alone be authorized to report the bill.",s2979,,2018-01-24,,,action
Introduced in Senate,s2980,,2018-01-24,INTRODUCED,,action
Read twice and referred to the Committee on Armed Services.,s2980,SSAS,2018-01-24,REFERRED,,referral
Introduced in Senate,s2981,,2018-01-24,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s2981,SSJU,2018-01-24,REFERRED,,referral
Introduced in Senate,s2982,,2018-01-24,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s2982,SSFI,2018-01-24,REFERRED,,referral
Introduced in Senate,s2983,,2018-01-24,INTRODUCED,,action
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s2983,SSCM,2018-01-24,REFERRED,,referral
Introduced in Senate,s2984,,2018-01-24,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s2984,SSHR,2018-01-24,REFERRED,,referral
Introduced in Senate,s2985,,2018-01-04,INTRODUCED,,action
Read twice and referred to the Committee on Foreign Relations.,s2985,SSFR,2018-01-04,REFERRED,,referral
Introduced in Senate,s2986,,2018-01-04,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s2986,SSHR,2018-01-04,REFERRED,,referral
Introduced in Senate,s2987,,2018-01-05,INTRODUCED,,action
Committee on Armed Services. Original measure reported to Senate by Senator Inhofe. With written report No. 115-262.,s2987,SSAS,2018-01-05,,,action
Placed on Senate Legislative Calendar under General Orders. Calendar No. 439.,s2987,,2018-01-05,REPORTED,,calendar
Introduced in Senate,s2988,,2018-01-05,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s2988,SSFI,2018-01-05,REFERRED,,referral
Introduced in Senate,s2989,,2018-01-05,INTRODUCED,,action
"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",s2989,SSAF,2018-01-05,REFERRED,,referral
Introduced in Senate,s2990,,2018-01-05,INTRODUCED,,action
Read twice and referred to the Committee on Environment and Public Works.,s2990,SSEV,2018-01-05,REFERRED,,referral
Introduced in Senate,s2991,,2018-01-05,INTRODUCED,,action
"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",s2991,SSAF,2018-01-05,REFERRED,,referral
Introduced in Senate,s2992,,2018-01-05,INTRODUCED,,action
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s2992,SSCM,2018-01-05,REFERRED,,referral
Introduced in Senate,s2993,,2018-01-05,INTRODUCED,,action
"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",s2993,SSAF,2018-01-05,REFERRED,,referral
Introduced in Senate,s2994,,2018-01-05,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s2994,SSHR,2018-01-05,REFERRED,,referral
Introduced in Senate,s2995,,2018-01-05,INTRODUCED,,action
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s2995,SSBK,2018-01-05,REFERRED,,referral
Introduced in Senate,s2996,,2018-01-05,INTRODUCED,,action
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s2996,SSGA,2018-01-05,REFERRED,,referral
Introduced in Senate,s2997,,2018-01-05,INTRODUCED,,action
"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",s2997,SSAF,2018-01-05,REFERRED,,referral
Introduced in Senate,s2998,,2018-01-05,INTRODUCED,,action
Read twice and referred to the Committee on Armed Services.,s2998,SSAS,2018-01-05,REFERRED,,referral
Introduced in Senate,s2999,,2018-01-06,INTRODUCED,,action
Read twice and referred to the Committee on Armed Services.,s2999,SSAS,2018-01-06,REFERRED,,referral
Introduced in Senate,s3000,,2018-01-06,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s3000,SSFI,2018-01-06,REFERRED,,referral
Introduced in Senate,s3001,,2018-01-06,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s3001,SSEG,2018-01-06,REFERRED,,referral
Committee on Energy and Natural Resources Subcommittee on Water and Power. Hearings held.,s3001,SSEG,2018-01-13,,,hearings
Introduced in Senate,s3002,,2018-01-06,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s3002,SSJU,2018-01-06,REFERRED,,referral
Introduced in Senate,s3003,,2018-01-06,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s3003,SSJU,2018-01-06,REFERRED,,referral
Introduced in Senate,s3004,,2018-01-06,INTRODUCED,,action
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s3004,SSBK,2018-01-06,REFERRED,,referral
"Committee on Banking, Housing, and Urban Affairs. Hearings held.",s3004,SSBK,2018-01-26,,,hearings
"Committee on Banking, Housing, and Urban Affairs. Hearings held.",s3004,SSBK,2018-01-28,,,hearings
Introduced in Senate,s3005,,2018-01-06,INTRODUCED,,action
"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",s3005,SSAF,2018-01-06,REFERRED,,referral
Introduced in Senate,s3006,,2018-01-06,INTRODUCED,,action
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s3006,SSGA,2018-01-06,REFERRED,,referral
Introduced in Senate,s3007,,2018-01-06,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s3007,SSJU,2018-01-06,REFERRED,,referral
Introduced in Senate,s3008,,2018-01-06,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s3008,SSFI,2018-01-06,REFERRED,,referral
Introduced in Senate,s3009,,2018-01-06,INTRODUCED,,action
Read twice and referred to the Committee on Environment and Public Works.,s3009,SSEV,2018-01-06,REFERRED,,referral
Introduced in Senate,s3010,,2018-01-06,INTRODUCED,,action
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s3010,SSCM,2018-01-06,REFERRED,,referral
Introduced in Senate,s3011,,2018-01-06,INTRODUCED,,action
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s3011,SSBK,2018-01-06,REFERRED,,referral
Introduced in Senate,s3012,,2018-01-06,INTRODUCED,,action
Read twice and referred to the Committee on Environment and Public Works.,s3012,SSEV,2018-01-06,REFERRED,,referral
Introduced in Senate,s3013,,2018-01-06,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s3013,SSFI,2018-01-06,REFERRED,,referral
Introduced in Senate,s3014,,2018-01-06,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s3014,SSFI,2018-01-06,REFERRED,,referral
Introduced in Senate,s3015,,2018-01-06,INTRODUCED,,action
Read twice and referred to the Committee on Environment and Public Works.,s3015,SSEV,2018-01-06,REFERRED,,referral
Introduced in Senate,s3016,,2018-01-06,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s3016,SSHR,2018-01-06,REFERRED,,referral
"Committee on Health, Education, Labor, and Pensions. Ordered to be reported with an amendment in the nature of a substitute favorably.",s3016,SSHR,2018-01-25,REPORTED,,calendar
"Committee on Health, Education, Labor, and Pensions. Reported by Senator Alexander with an amendment in the nature of a substitute. Without written report.",s3016,SSHR,2018-01-15,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 554.,s3016,,2018-01-15,,,calendar
Introduced in Senate,s3017,,2018-01-06,INTRODUCED,,action
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s3017,SSGA,2018-01-06,REFERRED,,referral
Committee on Homeland Security and Governmental Affairs. Hearings held.,s3017,SSGA,2018-01-27,,,hearings
Introduced in Senate,s3018,,2018-01-06,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s3018,SSFI,2018-01-06,REFERRED,,referral
Introduced in Senate,s3019,,2018-01-06,INTRODUCED,,action
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s3019,SSCM,2018-01-06,REFERRED,,referral
Introduced in Senate,s3020,,2018-01-07,INTRODUCED,,action
Read twice and referred to the Committee on Foreign Relations.,s3020,SSFR,2018-01-07,REFERRED,,referral
Introduced in Senate,s3021,,2018-01-07,INTRODUCED,,action
Read twice and referred to the Committee on Environment and Public Works.,s3021,SSEV,2018-01-07,REFERRED,,referral
Committee on Environment and Public Works. Ordered to be reported without amendment favorably.,s3021,SSEV,2018-01-01,REPORTED,,calendar
Committee on Environment and Public Works. Reported by Senator Barrasso without amendment. Without written report.,s3021,SSEV,2018-01-01,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 550.,s3021,,2018-01-01,,,calendar
Introduced in Senate,s3022,,2018-01-07,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s3022,SSFI,2018-01-07,REFERRED,,referral
Introduced in Senate,s3023,,2018-01-07,INTRODUCED,,action
Committee on Appropriations. Original measure reported to Senate by Senator Collins. With written report No. 115-268.,s3023,SSAP,2018-01-07,,,action
Placed on Senate Legislative Calendar under General Orders. Calendar No. 445.,s3023,,2018-01-07,REPORTED,,calendar
Introduced in Senate,s3024,,2018-01-07,INTRODUCED,,action
Committee on Appropriations. Original measure reported to Senate by Senator Boozman. With written report No. 115-269.,s3024,SSAP,2018-01-07,,,action
Placed on Senate Legislative Calendar under General Orders. Calendar No. 446.,s3024,,2018-01-07,REPORTED,,calendar
Introduced in Senate,s3025,,2018-01-07,INTRODUCED,,action
"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",s3025,SSAF,2018-01-07,REFERRED,,referral
Introduced in Senate,s3026,,2018-01-07,INTRODUCED,,action
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s3026,SSCM,2018-01-07,REFERRED,,referral
Introduced in Senate,s3027,,2018-01-07,INTRODUCED,,action
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s3027,SSGA,2018-01-07,REFERRED,,referral
Committee on Homeland Security and Governmental Affairs. Ordered to be reported with an amendment in the nature of a substitute favorably.,s3027,SSGA,2018-01-13,REPORTED,,calendar
Introduced in Senate,s3028,,2018-01-07,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s3028,SSFI,2018-01-07,REFERRED,,referral
Introduced in Senate,s3029,,2018-01-07,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s3029,SSHR,2018-01-07,REFERRED,,referral
"Committee on Health, Education, Labor, and Pensions. Ordered to be reported with an amendment in the nature of a substitute favorably.",s3029,SSHR,2018-01-26,REPORTED,,calendar
"Committee on Health, Education, Labor, and Pensions. Reported by Senator Alexander with an amendment in the nature of a substitute. Without written report.",s3029,SSHR,2018-01-09,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 503.,s3029,,2018-01-09,,,calendar
Introduced in Senate,s3030,,2018-01-07,INTRODUCED,,action
Read twice and referred to the Committee on Indian Affairs.,s3030,SLIA,2018-01-07,REFERRED,,referral
Introduced in Senate,s3031,,2018-01-07,INTRODUCED,,action
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s3031,SSGA,2018-01-07,REFERRED,,referral
Committee on Homeland Security and Governmental Affairs. Ordered to be reported without amendment favorably.,s3031,SSGA,2018-01-13,REPORTED,,calendar
Introduced in Senate,s3032,,2018-01-07,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s3032,SSJU,2018-01-07,REFERRED,,referral
Introduced in Senate,s3033,,2018-01-07,INTRODUCED,,action
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s3033,SSGA,2018-01-07,REFERRED,,referral
Introduced in Senate,s3034,,2018-01-07,INTRODUCED,,action
"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",s3034,SSAF,2018-01-07,REFERRED,,referral
Introduced in Senate,s3035,,2018-01-07,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s3035,SSEG,2018-01-07,REFERRED,,referral
Introduced in Senate,s3036,,2018-01-07,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s3036,SSJU,2018-01-07,REFERRED,,referral
Introduced in Senate,s3037,,2018-01-07,INTRODUCED,,action
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s3037,SSCM,2018-01-07,REFERRED,,referral
Introduced in Senate,s3038,,2018-01-07,INTRODUCED,,action
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s3038,SSCM,2018-01-07,REFERRED,,referral
Introduced in Senate,s3039,,2018-01-07,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s3039,SSHR,2018-01-07,REFERRED,,referral
Introduced in Senate,s3040,,2018-01-11,INTRODUCED,,action
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s3040,SSBK,2018-01-11,REFERRED,,referral
"Committee on Banking, Housing, and Urban Affairs. Hearings held.",s3040,SSBK,2018-01-12,,,hearings
Introduced in Senate,s3041,,2018-01-11,INTRODUCED,,action
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s3041,SSGA,2018-01-11,REFERRED,,referral
Committee on Homeland Security and Governmental Affairs. Ordered to be reported with amendments favorably.,s3041,SSGA,2018-01-13,REPORTED,,calendar
Introduced in Senate,s3042,,2018-01-11,INTRODUCED,,action
"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",s3042,SSAF,2018-01-11,REFERRED,,referral
"Committee on Agriculture, Nutrition, and Forestry. Ordered to be reported with an amendment in the nature of a substitute favorably.",s3042,SSAF,2018-01-13,REPORTED,,calendar
"Committee on Agriculture, Nutrition, and Forestry. Reported by Senator Roberts with an amendment in the nature of a substitute. Without written report.",s3042,SSAF,2018-01-18,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 470.,s3042,,2018-01-18,,,calendar
Introduced in Senate,s3043,,2018-01-11,INTRODUCED,,action
Read twice and referred to the Committee on Armed Services.,s3043,SSAS,2018-01-11,REFERRED,,referral
Introduced in Senate,s3044,,2018-01-11,INTRODUCED,,action
Read twice and referred to the Committee on Armed Services.,s3044,SSAS,2018-01-11,REFERRED,,referral
Introduced in Senate,s3045,,2018-01-11,INTRODUCED,,action
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s3045,SSBK,2018-01-11,REFERRED,,referral
Introduced in Senate,s3046,,2018-01-11,INTRODUCED,,action
Read twice and referred to the Committee on Indian Affairs.,s3046,SLIA,2018-01-11,REFERRED,,referral
Introduced in Senate,s3047,,2018-01-11,INTRODUCED,,action
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s3047,SSGA,2018-01-11,REFERRED,,referral
Committee on Homeland Security and Governmental Affairs. Ordered to be reported with an amendment in the nature of a substitute favorably.,s3047,SSGA,2018-01-13,REPORTED,,calendar
Introduced in Senate,s3048,,2018-01-11,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s3048,SSHR,2018-01-11,REFERRED,,referral
Introduced in Senate,s3049,,2018-01-12,INTRODUCED,,action
Read twice and referred to the Committee on Rules and Administration.,s3049,SSRA,2018-01-12,REFERRED,,referral
Introduced in Senate,s3050,,2018-01-12,INTRODUCED,,action
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s3050,SSGA,2018-01-12,REFERRED,,referral
Introduced in Senate,s3051,,2018-01-12,INTRODUCED,,action
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s3051,SSCM,2018-01-12,REFERRED,,referral
Introduced in Senate,s3052,,2018-01-12,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s3052,SSFI,2018-01-12,REFERRED,,referral
Introduced in Senate,s3053,,2018-01-12,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s3053,SSFI,2018-01-12,REFERRED,,referral
Introduced in Senate,s3054,,2018-01-12,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s3054,SSFI,2018-01-12,REFERRED,,referral
Introduced in Senate,s3055,,2018-01-12,INTRODUCED,,action
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s3055,SSGA,2018-01-12,REFERRED,,referral
Introduced in Senate,s3056,,2018-01-12,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s3056,SSEG,2018-01-12,REFERRED,,referral
Introduced in Senate,s3057,,2018-01-12,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s3057,SSFI,2018-01-12,REFERRED,,referral
Introduced in Senate,s3058,,2018-01-13,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s3058,SSFI,2018-01-13,REFERRED,,referral
Introduced in Senate,s3059,,2018-01-13,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s3059,SSFI,2018-01-13,REFERRED,,referral
Introduced in Senate,s3060,,2018-01-13,INTRODUCED,,action
Read twice and referred to the Committee on Indian Affairs.,s3060,SLIA,2018-01-13,REFERRED,,referral
Committee on Indian Affairs. Hearings held.,s3060,SLIA,2018-01-18,,,hearings
Introduced in Senate,s3061,,2018-01-13,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s3061,SSHR,2018-01-13,REFERRED,,referral
Introduced in Senate,s3062,,2018-01-13,INTRODUCED,,action
"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",s3062,SSAF,2018-01-13,REFERRED,,referral
