_action_text,_bill,_committees,_date,_status,_time,_type
Sponsor introductory remarks on measure.,s131,,2009-01-06,INTRODUCED,,action
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s131,SSBK,2009-01-06,REFERRED,,referral
Sponsor introductory remarks on measure.,s132,,2009-01-06,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s132,SSJU,2009-01-06,REFERRED,,referral
Sponsor introductory remarks on measure.,s133,,2009-01-06,INTRODUCED,,action
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s133,SSBK,2009-01-06,REFERRED,,referral
Read twice and referred to the Committee on Energy and Natural Resources.,s134,SSEG,2009-01-06,INTRODUCED,,referral
Read twice and referred to the Committee on Energy and Natural Resources.,s135,SSEG,2009-01-06,INTRODUCED,,referral
Read twice and referred to the Committee on the Judiciary.,s136,SSJU,2009-01-06,INTRODUCED,,referral
Read twice and referred to the Committee on Energy and Natural Resources.,s137,SSEG,2009-01-06,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s138,,2009-01-06,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s138,SSFI,2009-01-06,REFERRED,,referral
Sponsor introductory remarks on measure.,s139,,2009-01-06,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s139,SSJU,2009-01-06,REFERRED,,referral
Committee on the Judiciary. Ordered to be reported without amendment favorably.,s139,SSJU,2009-01-05,REPORTED,,calendar
Committee on the Judiciary. Reported by Senator Leahy without amendment. With written report No. 111-290. Additional views filed.,s139,SSJU,2010-01-15,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 563.,s139,,2010-01-15,,,calendar
Sponsor introductory remarks on measure.,s140,,2009-01-06,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s140,SSEG,2009-01-06,REFERRED,,referral
Committee on Energy and Natural Resources. Hearings held. Hearings printed: S.Hrg. 111-116.,s140,SSEG,2009-01-14,,,hearings
Sponsor introductory remarks on measure.,s141,,2009-01-06,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s141,SSJU,2009-01-06,REFERRED,,referral
Sponsor introductory remarks on measure.,s142,,2009-01-06,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s142,SSFI,2009-01-06,REFERRED,,referral
Sponsor introductory remarks on measure.,s143,,2009-01-06,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s143,SSFI,2009-01-06,REFERRED,,referral
Sponsor introductory remarks on measure.,s144,,2009-01-06,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s144,SSFI,2009-01-06,REFERRED,,referral
Read twice and referred to the Committee on the Judiciary.,s145,SSJU,2009-01-06,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s146,,2009-01-06,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s146,SSJU,2009-01-06,REFERRED,,referral
Committee on the Judiciary. Ordered to be reported favorably.,s146,SSJU,2009-01-05,REPORTED,,calendar
Committee on the Judiciary. Reported by Senator Leahy without amendment. With written report No. 111-9.,s146,SSJU,2009-01-18,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 33.,s146,,2009-01-18,,,calendar
Motion to proceed to consideration of measure made in Senate.,s146,,2009-01-21,,,action
Cloture motion on the motion to proceed to the measure presented in Senate.,s146,,2009-01-21,,,action
Motion to proceed to consideration of measure withdrawn in Senate.,s146,,2009-01-21,,,action
Cloture motion on the motion to proceed withdrawn by unanimous consent in Senate.,s146,,2009-01-01,,,action
Sponsor introductory remarks on measure.,s147,,2009-01-06,INTRODUCED,,action
Read twice and referred to the Select Committee on Intelligence.,s147,HLIG,2009-01-06,REFERRED,,referral
Sponsor introductory remarks on measure.,s147,,2009-01-07,,,action
Sponsor introductory remarks on measure.,s148,,2009-01-06,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s148,SSJU,2009-01-06,REFERRED,,referral
Committee on the Judiciary. Ordered to be reported without amendment favorably.,s148,SSJU,2010-01-18,REPORTED,,calendar
Committee on the Judiciary. Reported by Senator Leahy without amendment. With written report No. 111-227. Minority views filed.,s148,SSJU,2010-01-21,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 473.,s148,,2010-01-21,,,calendar
Sponsor introductory remarks on measure.,s149,,2009-01-06,INTRODUCED,,action
Read twice and referred to the Committee on Rules and Administration.,s149,SSRA,2009-01-06,REFERRED,,referral
Sponsor introductory remarks on measure.,s150,,2009-01-06,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s150,SSJU,2009-01-06,REFERRED,,referral
Committee on the Judiciary. Hearings held.,s150,SSJU,2009-01-08,,,hearings
Sponsor introductory remarks on measure.,s151,,2009-01-06,INTRODUCED,,action
Read twice and referred to the Committee on Indian Affairs.,s151,SLIA,2009-01-06,REFERRED,,referral
Committee on Indian Affairs. Ordered to be reported without amendment favorably.,s151,SLIA,2009-01-30,REPORTED,,calendar
Committee on Indian Affairs. Reported by Senator Dorgan without amendment. Without written report.,s151,SLIA,2009-01-22,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 124.,s151,,2009-01-22,,,calendar
Passed Senate without amendment by Unanimous Consent.,s151,,2009-01-24,PASS_OVER:SENATE,,vote
Received in the House.,s151,,2009-01-24,,17:13:00,action
Message on Senate action sent to the House.,s151,,2009-01-24,,,action
"Referred to the Committee on Natural Resources, and in addition to the Committee on the Judiciary, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",s151,HSII,2009-01-24,,,referral
Referred to House Natural Resources,s151,HSII,2009-01-24,,,referral
Referred to House Judiciary,s151,HSJU,2009-01-24,,,referral
"Referred to the Subcommittee on Crime, Terrorism, and Homeland Security.",s151,HSHM,2009-01-19,,,referral
Sponsor introductory remarks on measure.,s152,,2009-01-06,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s152,SSEG,2009-01-06,REFERRED,,referral
Sponsor introductory remarks on measure.,s153,,2009-01-06,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s153,SSEG,2009-01-06,REFERRED,,referral
Read twice and referred to the Committee on the Budget.,s154,SSBU,2009-01-06,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s155,,2009-01-06,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s155,SSFI,2009-01-06,REFERRED,,referral
Sponsor introductory remarks on measure.,s156,,2009-01-06,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s156,SSFI,2009-01-06,REFERRED,,referral
Sponsor introductory remarks on measure.,s157,,2009-01-06,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s157,SSFI,2009-01-06,REFERRED,,referral
Sponsor introductory remarks on measure.,s158,,2009-01-06,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s158,SSFI,2009-01-06,REFERRED,,referral
Read twice and referred to the Committee on Energy and Natural Resources.,s159,SSEG,2009-01-06,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s160,,2009-01-06,INTRODUCED,,action
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s160,SSGA,2009-01-06,REFERRED,,referral
Committee on Homeland Security and Governmental Affairs. Ordered to be reported with an amendment in the nature of a substitute favorably.,s160,SSGA,2009-01-11,REPORTED,,calendar
Committee on Homeland Security and Governmental Affairs. Reported by Senator Lieberman with an amendment in the nature of a substitute. Without written report.,s160,SSGA,2009-01-12,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 23.,s160,,2009-01-12,,,calendar
Motion to proceed to consideration of measure made in Senate.,s160,,2009-01-13,,,action
Cloture motion on the motion to proceed to the bill presented in Senate.,s160,,2009-01-13,,,action
Motion to proceed to consideration of measure withdrawn in Senate by Unanimous Consent.,s160,,2009-01-13,,,action
Motion to proceed to measure considered in Senate.,s160,,2009-01-23,,,action
Motion to proceed to measure considered in Senate.,s160,,2009-01-24,,,action
Cloture on the motion to proceed to the bill invoked in Senate by Yea-Nay Vote. 62 - 34. Record Vote Number: 65.,s160,,2009-01-24,,,vote-aux
Motion to proceed to consideration of measure agreed to in Senate by Unanimous Consent.,s160,,2009-01-24,,,action
Measure laid before Senate by motion.,s160,,2009-01-24,,,action
Considered by Senate.,s160,,2009-01-25,,,action
Point of order that the measure violates the Constitution raised in Senate.,s160,,2009-01-25,,,action
By a decision of the Senate the point of order that the measure violates the Constitution was not well taken by Yea-Nay Vote. 36 - 62. Record Vote Number: 67.,s160,,2009-01-25,,,action
Cloture motion on the measure presented in Senate.,s160,,2009-01-25,,,action
Considered by Senate.,s160,,2009-01-26,,,action
The committee substitute as amended agreed to by Unanimous Consent.,s160,,2009-01-26,,,action
Cloture motion on the measure withdrawn by unanimous consent in Senate.,s160,,2009-01-26,,,action
Passed Senate with an amendment by Yea-Nay Vote. 61 - 37. Record Vote Number: 73.,s160,,2009-01-26,PASS_OVER:SENATE,,vote
Message on Senate action sent to the House.,s160,,2009-01-27,,,action
Message on Senate action sent to the House.,s160,,2009-01-27,,,action
Received in the House.,s160,,2009-01-02,,14:25:00,action
Held at the desk.,s160,,2009-01-02,,15:36:00,action
Read twice and referred to the Committee on Energy and Natural Resources.,s161,SSEG,2009-01-06,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s162,,2009-01-06,INTRODUCED,,action
Read twice and referred to the Committee on Rules and Administration.,s162,SSRA,2009-01-06,REFERRED,,referral
Read twice and referred to the Committee on the Judiciary.,s163,SSJU,2009-01-07,INTRODUCED,,referral
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s164,SSCM,2009-01-07,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s165,,2009-01-07,INTRODUCED,,action
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s165,SSBK,2009-01-07,REFERRED,,referral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s166,SSHR,2009-01-07,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s167,,2009-01-08,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s167,SSJU,2009-01-08,REFERRED,,referral
Sponsor introductory remarks on measure.,s168,,2009-01-08,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s168,SSJU,2009-01-08,REFERRED,,referral
Read twice and referred to the Committee on the Budget.,s169,SSBU,2009-01-08,INTRODUCED,,referral
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s170,SSCM,2009-01-08,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s171,,2009-01-08,INTRODUCED,,action
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s171,SSCM,2009-01-08,REFERRED,,referral
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s172,SSCM,2009-01-08,INTRODUCED,,referral
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s173,SSCM,2009-01-08,INTRODUCED,,referral
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s174,SSCM,2009-01-08,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s175,,2009-01-08,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s175,SSHR,2009-01-08,REFERRED,,referral
Sponsor introductory remarks on measure.,s176,,2009-01-08,INTRODUCED,,action
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s176,SSBK,2009-01-08,REFERRED,,referral
Sponsor introductory remarks on measure.,s177,,2009-01-08,INTRODUCED,,action
Read twice and referred to the Committee on Small Business and Entrepreneurship.,s177,HSSM,2009-01-08,REFERRED,,referral
Sponsor introductory remarks on measure.,s178,,2009-01-08,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s178,SSHR,2009-01-08,REFERRED,,referral
Sponsor introductory remarks on measure.,s179,,2009-01-08,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s179,SSFI,2009-01-08,REFERRED,,referral
Read twice and referred to the Committee on Energy and Natural Resources.,s180,SSEG,2009-01-08,INTRODUCED,,referral
Introduced in the Senate. Read the first time. Placed on Senate Legislative Calendar under Read the First Time.,s181,,2009-01-08,INTRODUCED,,action
Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 14.,s181,,2009-01-09,REPORTED,,calendar
Motion to proceed to consideration of measure made in Senate.,s181,,2009-01-13,,,action
Cloture motion on the motion to proceed to the measure presented in Senate.,s181,,2009-01-13,,,action
Motion to proceed to consideration of measure withdrawn in Senate.,s181,,2009-01-13,,,action
Motion to proceed to measure considered in Senate.,s181,,2009-01-15,,,action
Cloture on the motion to proceed to the measure invoked in Senate by Yea-Nay Vote. 72 - 23. Record Vote Number: 4.,s181,,2009-01-15,,,vote-aux
Motion to proceed to consideration of measure agreed to in Senate by Unanimous Consent.,s181,,2009-01-15,,,action
Measure laid before Senate by motion.,s181,,2009-01-15,,,action
Considered by Senate.,s181,,2009-01-21,,,action
Considered by Senate.,s181,,2009-01-22,,,action
Passed Senate without amendment by Yea-Nay Vote. 61 - 36. Record Vote Number: 14.,s181,,2009-01-22,PASS_OVER:SENATE,,vote
Received in the House.,s181,,2009-01-23,,12:03:00,action
Held at the desk.,s181,,2009-01-23,,12:03:00,action
Message on Senate action sent to the House.,s181,,2009-01-23,,,action
Rules Committee Resolution H. Res. 87 Reported to House. Rule provides for consideration of S. 181 with 1 hour of general debate. Previous question shall be considered as ordered without intervening motions except motion to recommit. Measure will be considered read. Bill is closed to amendments.,s181,HSRU,2009-01-26,,20:56:00,action
