_bill,_district,_id,_joined_at,_name,_state,_title,_type
hr36,6,B001282,2015-01-09,"Barr, Andy",KY,Rep,cosponsor
hr36,6,B000213,2015-01-20,"Barton, Joe",TX,Rep,cosponsor
hr36,1,B001271,2015-01-09,"Benishek, Dan",MI,Rep,cosponsor
hr36,12,B001257,2015-01-09,"Bilirakis, Gus M.",FL,Rep,cosponsor
hr36,1,B001250,2015-01-09,"Bishop, Rob",UT,Rep,cosponsor
hr36,6,B001273,2015-01-12,"Black, Diane",TN,Rep,cosponsor
hr36,7,B001243,2015-01-06,"Blackburn, Marsha",TN,Rep,original cosponsor
hr36,7,B001243,2015-01-06,"Blackburn, Marsha",TN,Rep,original cosponsor
hr36,1,B001294,2015-01-09,"Blum, Rod",IA,Rep,cosponsor
hr36,0,B001245,2015-01-20,"Bordallo, Madeleine Z.",GU,Rep,cosponsor
hr36,12,B001295,2015-01-20,"Bost, Mike",IL,Rep,cosponsor
hr36,3,B001255,2015-01-09,"Boustany, Charles W., Jr.",LA,Rep,cosponsor
hr36,8,B000755,2015-01-09,"Brady, Kevin",TX,Rep,cosponsor
hr36,7,B001290,2015-01-12,"Brat, Dave",VA,Rep,cosponsor
hr36,1,B001283,2015-01-09,"Bridenstine, Jim",OK,Rep,cosponsor
hr36,5,B001274,2015-01-09,"Brooks, Mo",AL,Rep,cosponsor
hr36,16,B001260,2015-01-12,"Buchanan, Vern",FL,Rep,cosponsor
hr36,4,B001297,2015-01-09,"Buck, Ken",CO,Rep,cosponsor
hr36,8,B001275,2015-01-09,"Bucshon, Larry",IN,Rep,cosponsor
hr36,26,B001248,2015-01-09,"Burgess, Michael C.",TX,Rep,cosponsor
hr36,1,B001289,2015-01-09,"Byrne, Bradley",AL,Rep,cosponsor
hr36,31,C001051,2015-01-20,"Carter, John R.",TX,Rep,cosponsor
hr36,1,C000266,2015-01-09,"Chabot, Steve",OH,Rep,cosponsor
hr36,3,C001076,2015-01-20,"Chaffetz, Jason",UT,Rep,cosponsor
hr36,19,C001102,2015-01-09,"Clawson, Curt",FL,Rep,cosponsor
hr36,4,C001053,2015-01-09,"Cole, Tom",OK,Rep,cosponsor
hr36,27,C001092,2015-01-20,"Collins, Chris",NY,Rep,cosponsor
hr36,9,C001093,2015-01-09,"Collins, Doug",GA,Rep,cosponsor
hr36,11,C001062,2015-01-09,"Conaway, K. Michael",TX,Rep,cosponsor
hr36,8,C001094,2015-01-09,"Cook, Paul",CA,Rep,cosponsor
hr36,0,C001096,2015-01-12,"Cramer, Kevin",ND,Rep,cosponsor
hr36,1,C001087,2015-01-09,"Crawford, Eric A. ""Rick""",AR,Rep,cosponsor
hr36,4,C001045,2015-01-09,"Crenshaw, Ander",FL,Rep,cosponsor
hr36,7,C001048,2015-01-14,"Culberson, John Abney",TX,Rep,cosponsor
hr36,26,C001107,2015-01-09,"Curbelo, Carlos",FL,Rep,cosponsor
hr36,6,D000621,2015-01-09,"DeSantis, Ron",FL,Rep,cosponsor
hr36,4,D000616,2015-01-14,"DesJarlais, Scott",TN,Rep,cosponsor
hr36,25,D000600,2015-01-09,"Diaz-Balart, Mario",FL,Rep,cosponsor
hr36,7,D000614,2015-01-09,"Duffy, Sean P.",WI,Rep,cosponsor
hr36,3,D000615,2015-01-09,"Duncan, Jeff",SC,Rep,cosponsor
hr36,2,D000533,2015-01-09,"Duncan, John J., Jr.",TN,Rep,cosponsor
hr36,2,E000291,2015-01-09,"Ellmers, Renee L.",NC,Rep,cosponsor
hr36,6,E000294,2015-01-09,"Emmer, Tom",MN,Rep,cosponsor
hr36,27,F000460,2015-01-09,"Farenthold, Blake",TX,Rep,cosponsor
hr36,8,F000458,2015-01-09,"Fincher, Stephen Lee",TN,Rep,cosponsor
hr36,8,F000451,2015-01-20,"Fitzpatrick, Michael G.",PA,Rep,cosponsor
hr36,3,F000459,2015-01-14,"Fleischmann, Charles J. ""Chuck""",TN,Rep,cosponsor
hr36,4,F000456,2015-01-09,"Fleming, John",LA,Rep,cosponsor
hr36,17,F000461,2015-01-09,"Flores, Bill",TX,Rep,cosponsor
hr36,4,F000445,2015-01-14,"Forbes, J. Randy",VA,Rep,cosponsor
hr36,1,F000449,2015-01-09,"Fortenberry, Jeff",NE,Rep,cosponsor
hr36,5,F000450,2015-01-14,"Foxx, Virginia",NC,Rep,cosponsor
hr36,5,G000548,2015-01-09,"Garrett, Scott",NJ,Rep,cosponsor
hr36,7,G000563,2015-01-09,"Gibbs, Bob",OH,Rep,cosponsor
hr36,6,G000289,2015-01-09,"Goodlatte, Bob",VA,Rep,cosponsor
hr36,4,G000565,2015-01-09,"Gosar, Paul A.",AZ,Rep,cosponsor
hr36,4,G000566,2015-01-20,"Gowdy, Trey",SC,Rep,cosponsor
hr36,6,G000577,2015-01-20,"Graves, Garret",LA,Rep,cosponsor
hr36,6,G000546,2015-01-09,"Graves, Sam",MO,Rep,cosponsor
hr36,14,G000560,2015-01-09,"Graves, Tom",GA,Rep,cosponsor
hr36,9,G000568,2015-01-09,"Griffith, H. Morgan",VA,Rep,cosponsor
hr36,6,G000576,2015-01-09,"Grothman, Glenn",WI,Rep,cosponsor
hr36,2,G000558,2015-01-09,"Guthrie, Brett",KY,Rep,cosponsor
hr36,4,H001070,2015-01-20,"Hardy, Cresent",NV,Rep,cosponsor
hr36,3,H001045,2015-01-12,"Harper, Gregg",MS,Rep,cosponsor
hr36,1,H001052,2015-01-09,"Harris, Andy",MD,Rep,cosponsor
hr36,4,H001053,2015-05-12,"Hartzler, Vicky",MO,Rep,cosponsor
hr36,5,H001036,2015-01-20,"Hensarling, Jeb",TX,Rep,cosponsor
hr36,10,H001071,2015-01-14,"Hice, Jody B.",GA,Rep,cosponsor
hr36,2,H001072,2015-01-13,"Hill, J. French",AR,Rep,cosponsor
hr36,13,H001065,2015-01-20,"Holding, George",NC,Rep,cosponsor
hr36,8,H001067,2015-01-09,"Hudson, Richard",NC,Rep,cosponsor
hr36,1,H001057,2015-01-09,"Huelskamp, Tim",KS,Rep,cosponsor
hr36,2,H001058,2015-01-09,"Huizenga, Bill",MI,Rep,cosponsor
hr36,14,H001059,2015-01-20,"Hultgren, Randy",IL,Rep,cosponsor
hr36,50,H001048,2015-01-12,"Hunter, Duncan D.",CA,Rep,cosponsor
hr36,5,H001060,2015-01-09,"Hurt, Robert",VA,Rep,cosponsor
hr36,3,J000297,2015-01-14,"Jenkins, Evan H.",WV,Rep,cosponsor
hr36,2,J000290,2015-01-09,"Jenkins, Lynn",KS,Rep,cosponsor
hr36,6,J000292,2015-01-09,"Johnson, Bill",OH,Rep,cosponsor
hr36,3,J000174,2015-01-09,"Johnson, Sam",TX,Rep,cosponsor
hr36,13,J000296,2015-01-09,"Jolly, David",FL,Rep,cosponsor
hr36,3,J000255,2015-01-09,"Jones, Walter B., Jr.",NC,Rep,cosponsor
hr36,4,J000289,2015-01-09,"Jordan, Jim",OH,Rep,cosponsor
hr36,14,J000295,2015-01-09,"Joyce, David P.",OH,Rep,cosponsor
hr36,3,K000376,2015-01-09,"Kelly, Mike",PA,Rep,cosponsor
hr36,2,K000210,2015-01-20,"King, Peter T.",NY,Rep,cosponsor
hr36,4,K000362,2015-01-09,"King, Steve",IA,Rep,cosponsor
hr36,2,K000363,2015-01-14,"Kline, John",MN,Rep,cosponsor
hr36,1,L000578,2015-01-14,"LaMalfa, Doug",CA,Rep,cosponsor
hr36,5,L000564,2015-01-09,"Lamborn, Doug",CO,Rep,cosponsor
hr36,5,L000566,2015-01-09,"Latta, Robert E.",OH,Rep,cosponsor
hr36,3,L000563,2015-01-09,"Lipinski, Daniel",IL,Rep,cosponsor
hr36,7,L000576,2015-01-13,"Long, Billy",MO,Rep,cosponsor
hr36,4,L000584,2015-01-26,"Love, Mia B.",UT,Rep,cosponsor
hr36,3,L000491,2015-01-14,"Lucas, Frank D.",OK,Rep,cosponsor
hr36,3,L000569,2015-01-13,"Luetkemeyer, Blaine",MO,Rep,cosponsor
hr36,24,M001158,2015-01-09,"Marchant, Kenny",TX,Rep,cosponsor
hr36,10,M001179,2015-01-09,"Marino, Tom",PA,Rep,cosponsor
hr36,4,M001184,2015-01-20,"Massie, Thomas",KY,Rep,cosponsor
hr36,10,M001157,2015-01-14,"McCaul, Michael T.",TX,Rep,cosponsor
hr36,4,M001177,2015-01-20,"McClintock, Tom",CA,Rep,cosponsor
hr36,10,M001156,2015-01-13,"McHenry, Patrick T.",NC,Rep,cosponsor
hr36,1,M001180,2015-01-09,"McKinley, David B.",WV,Rep,cosponsor
hr36,11,M001187,2015-01-09,"Meadows, Mark",NC,Rep,cosponsor
hr36,6,M001189,2015-01-09,"Messer, Luke",IN,Rep,cosponsor
hr36,7,M000689,2015-01-20,"Mica, John L.",FL,Rep,cosponsor
hr36,10,M001150,2015-01-09,"Miller, Candice S.",MI,Rep,cosponsor
hr36,1,M001144,2015-01-09,"Miller, Jeff",FL,Rep,cosponsor
hr36,4,M001194,2015-01-21,"Moolenaar, John R.",MI,Rep,cosponsor
hr36,2,M001195,2015-01-13,"Mooney, Alexander X.",WV,Rep,cosponsor
hr36,2,M001190,2015-01-13,"Mullin, Markwayne",OK,Rep,cosponsor
hr36,5,M001182,2015-01-12,"Mulvaney, Mick",SC,Rep,cosponsor
hr36,18,M001151,2015-01-12,"Murphy, Tim",PA,Rep,cosponsor
hr36,19,N000182,2015-01-09,"Neugebauer, Randy",TX,Rep,cosponsor
hr36,11,N000185,2015-01-09,"Nugent, Richard B.",FL,Rep,cosponsor
hr36,22,N000181,2015-01-20,"Nunes, Devin",CA,Rep,cosponsor
hr36,1,N000186,2015-01-13,"Nunnelee, Alan",MS,Rep,cosponsor
hr36,22,O000168,2015-01-09,"Olson, Pete",TX,Rep,cosponsor
hr36,4,P000601,2015-01-09,"Palazzo, Steven M.",MS,Rep,cosponsor
hr36,6,P000609,2015-01-09,"Palmer, Gary J.",AL,Rep,cosponsor
hr36,2,P000588,2015-01-09,"Pearce, Stevan",NM,Rep,cosponsor
hr36,4,P000605,2015-01-20,"Perry, Scott",PA,Rep,cosponsor
hr36,7,P000258,2015-01-09,"Peterson, Collin C.",MN,Rep,cosponsor
hr36,9,P000606,2015-01-12,"Pittenger, Robert",NC,Rep,cosponsor
hr36,16,P000373,2015-01-09,"Pitts, Joseph R.",PA,Rep,cosponsor
hr36,2,P000592,2015-01-09,"Poe, Ted",TX,Rep,cosponsor
hr36,4,P000602,2015-01-09,"Pompeo, Mike",KS,Rep,cosponsor
hr36,8,P000599,2015-01-13,"Posey, Bill",FL,Rep,cosponsor
hr36,6,P000591,2015-01-20,"Price, Tom",GA,Rep,cosponsor
hr36,4,R000601,2015-01-14,"Ratcliffe, John",TX,Rep,cosponsor
hr36,23,R000585,2015-01-12,"Reed, Tom",NY,Rep,cosponsor
hr36,8,R000587,2015-01-13,"Ribble, Reid J.",WI,Rep,cosponsor
hr36,7,R000597,2015-01-12,"Rice, Tom",SC,Rep,cosponsor
hr36,2,R000591,2015-01-09,"Roby, Martha",AL,Rep,cosponsor
hr36,1,R000582,2015-01-09,"Roe, David P.",TN,Rep,cosponsor
hr36,5,R000395,2015-01-14,"Rogers, Harold",KY,Rep,cosponsor
hr36,3,R000575,2015-01-09,"Rogers, Mike D.",AL,Rep,cosponsor
hr36,4,R000592,2015-01-09,"Rokita, Todd",IN,Rep,cosponsor
hr36,27,R000435,2015-01-09,"Ros-Lehtinen, Ileana",FL,Rep,cosponsor
hr36,6,R000580,2015-01-09,"Roskam, Peter J.",IL,Rep,cosponsor
hr36,12,R000598,2015-01-09,"Rothfus, Keith J.",PA,Rep,cosponsor
hr36,7,R000603,2015-01-09,"Rouzer, David",NC,Rep,cosponsor
hr36,5,R000604,2015-01-09,"Russell, Steve",OK,Rep,cosponsor
hr36,5,S000018,2015-01-09,"Salmon, Matt",AZ,Rep,cosponsor
hr36,1,S000051,2015-01-09,"Sanford, Mark",SC,Rep,cosponsor
hr36,1,S001176,2015-05-13,"Scalise, Steve",LA,Rep,cosponsor
hr36,18,S001179,2015-01-09,"Schock, Aaron",IL,Rep,cosponsor
hr36,6,S001183,2015-01-09,"Schweikert, David",AZ,Rep,cosponsor
hr36,8,S001189,2015-01-21,"Scott, Austin",GA,Rep,cosponsor
hr36,5,S000244,2015-01-09,"Sensenbrenner, F. James, Jr.",WI,Rep,cosponsor
hr36,32,S000250,2015-01-09,"Sessions, Pete",TX,Rep,cosponsor
hr36,15,S000364,2015-01-09,"Shimkus, John",IL,Rep,cosponsor
hr36,9,S001154,2015-01-20,"Shuster, Bill",PA,Rep,cosponsor
hr36,2,S001148,2015-01-20,"Simpson, Michael K.",ID,Rep,cosponsor
hr36,3,S001172,2015-01-09,"Smith, Adrian",NE,Rep,cosponsor
hr36,4,S000522,2015-01-09,"Smith, Christopher H.",NJ,Rep,cosponsor
hr36,8,S001195,2015-01-12,"Smith, Jason",MO,Rep,cosponsor
hr36,21,S000583,2015-01-09,"Smith, Lamar",TX,Rep,cosponsor
hr36,2,S001192,2015-01-09,"Stewart, Chris",UT,Rep,cosponsor
hr36,15,S001187,2015-01-09,"Stivers, Steve",OH,Rep,cosponsor
hr36,3,S001188,2015-01-12,"Stutzman, Marlin A.",IN,Rep,cosponsor
hr36,5,T000467,2015-01-09,"Thompson, Glenn",PA,Rep,cosponsor
hr36,12,T000462,2015-01-09,"Tiberi, Patrick J.",OH,Rep,cosponsor
hr36,10,T000463,2015-01-09,"Turner, Michael R.",OH,Rep,cosponsor
hr36,7,W000798,2015-01-09,"Walberg, Tim",MI,Rep,cosponsor
hr36,6,W000819,2015-01-09,"Walker, Mark",NC,Rep,cosponsor
hr36,2,W000813,2015-01-09,"Walorski, Jackie",IN,Rep,cosponsor
hr36,2,W000813,2015-05-12,"Walorski, Jackie",IN,Rep,cosponsor
hr36,14,W000814,2015-01-20,"Weber, Randy K., Sr.",TX,Rep,cosponsor
hr36,10,W000806,2015-01-13,"Webster, Daniel",FL,Rep,cosponsor
hr36,2,W000815,2015-01-09,"Wenstrup, Brad R.",OH,Rep,cosponsor
hr36,4,W000821,2015-01-09,"Westerman, Bruce",AR,Rep,cosponsor
hr36,3,W000796,2015-01-09,"Westmoreland, Lynn A.",GA,Rep,cosponsor
hr36,25,W000816,2015-01-12,"Williams, Roger",TX,Rep,cosponsor
hr36,2,W000795,2015-01-09,"Wilson, Joe",SC,Rep,cosponsor
hr36,1,W000804,2015-01-14,"Wittman, Robert J.",VA,Rep,cosponsor
hr36,3,W000809,2015-01-09,"Womack, Steve",AR,Rep,cosponsor
hr36,3,Y000063,2015-01-09,"Yoder, Kevin",KS,Rep,cosponsor
hr36,3,Y000065,2015-01-09,"Yoho, Ted S.",FL,Rep,cosponsor
hr36,9,Y000064,2015-01-13,"Young, Todd C.",IN,Rep,cosponsor
hr36,1,Z000017,2015-01-20,"Zeldin, Lee M.",NY,Rep,cosponsor
hr36,0,Z000018,2015-01-09,"Zinke, Ryan K.",MT,Rep,cosponsor
hr37,8,F000451,2015-01-06,"Fitzpatrick, Michael G.",PA,Rep,sponsor
hr37,6,B001282,2015-01-06,"Barr, Andy",KY,Rep,original cosponsor
hr37,6,B001282,2015-01-06,"Barr, Andy",KY,Rep,original cosponsor
hr37,8,F000458,2015-01-06,"Fincher, Stephen Lee",TN,Rep,original cosponsor
hr37,8,F000458,2015-01-06,"Fincher, Stephen Lee",TN,Rep,original cosponsor
hr37,4,G000565,2015-01-06,"Gosar, Paul A.",AZ,Rep,original cosponsor
hr37,4,G000565,2015-01-06,"Gosar, Paul A.",AZ,Rep,original cosponsor
hr37,1,G000570,2015-01-07,"Guinta, Frank C.",NH,Rep,cosponsor
hr37,2,H001058,2015-01-07,"Huizenga, Bill",MI,Rep,cosponsor
hr37,5,H001060,2015-01-07,"Hurt, Robert",VA,Rep,cosponsor
hr37,32,S000250,2015-01-08,"Sessions, Pete",TX,Rep,cosponsor
hr37,15,S001187,2015-01-07,"Stivers, Steve",OH,Rep,cosponsor
hr38,3,Y000065,2015-01-06,"Yoho, Ted S.",FL,Rep,sponsor
hr38,11,B001269,2015-01-06,"Barletta, Lou",PA,Rep,original cosponsor
hr38,11,B001269,2015-01-06,"Barletta, Lou",PA,Rep,original cosponsor
hr38,12,B001257,2015-03-24,"Bilirakis, Gus M.",FL,Rep,cosponsor
hr38,5,B001274,2015-09-17,"Brooks, Mo",AL,Rep,cosponsor
hr38,1,B001289,2015-01-30,"Byrne, Bradley",AL,Rep,cosponsor
hr38,8,C001094,2015-01-06,"Cook, Paul",CA,Rep,original cosponsor
hr38,8,C001094,2015-01-06,"Cook, Paul",CA,Rep,original cosponsor
hr38,2,D000533,2015-01-06,"Duncan, John J., Jr.",TN,Rep,original cosponsor
hr38,2,D000533,2015-01-06,"Duncan, John J., Jr.",TN,Rep,original cosponsor
hr38,2,E000291,2016-05-12,"Ellmers, Renee L.",NC,Rep,cosponsor
hr38,4,F000445,2015-01-06,"Forbes, J. Randy",VA,Rep,original cosponsor
hr38,4,F000445,2015-01-06,"Forbes, J. Randy",VA,Rep,original cosponsor
hr38,4,G000565,2015-09-10,"Gosar, Paul A.",AZ,Rep,cosponsor
hr38,1,H001052,2015-01-06,"Harris, Andy",MD,Rep,original cosponsor
hr38,1,H001052,2015-01-06,"Harris, Andy",MD,Rep,original cosponsor
hr38,2,J000290,2015-01-06,"Jenkins, Lynn",KS,Rep,original cosponsor
hr38,2,J000290,2015-01-06,"Jenkins, Lynn",KS,Rep,original cosponsor
hr38,13,J000296,2015-01-06,"Jolly, David",FL,Rep,original cosponsor
hr38,13,J000296,2015-01-06,"Jolly, David",FL,Rep,original cosponsor
hr38,14,J000295,2015-07-15,"Joyce, David P.",OH,Rep,cosponsor
hr38,10,M001157,2015-01-06,"McCaul, Michael T.",TX,Rep,original cosponsor
hr38,10,M001157,2015-01-06,"McCaul, Michael T.",TX,Rep,original cosponsor
hr38,4,M001177,2015-01-06,"McClintock, Tom",CA,Rep,original cosponsor
hr38,4,M001177,2015-01-06,"McClintock, Tom",CA,Rep,original cosponsor
hr38,19,N000182,2015-02-11,"Neugebauer, Randy",TX,Rep,cosponsor
hr38,11,N000185,2015-01-06,"Nugent, Richard B.",FL,Rep,original cosponsor
hr38,11,N000185,2015-01-06,"Nugent, Richard B.",FL,Rep,original cosponsor
hr38,22,O000168,2015-01-06,"Olson, Pete",TX,Rep,original cosponsor
hr38,22,O000168,2015-01-06,"Olson, Pete",TX,Rep,original cosponsor
hr38,4,P000601,2015-01-06,"Palazzo, Steven M.",MS,Rep,original cosponsor
hr38,4,P000601,2015-01-06,"Palazzo, Steven M.",MS,Rep,original cosponsor
hr38,9,P000606,2015-01-06,"Pittenger, Robert",NC,Rep,original cosponsor
hr38,9,P000606,2015-01-06,"Pittenger, Robert",NC,Rep,original cosponsor
hr38,1,R000582,2015-01-06,"Roe, David P.",TN,Rep,original cosponsor
hr38,1,R000582,2015-01-06,"Roe, David P.",TN,Rep,original cosponsor
hr38,48,R000409,2015-01-06,"Rohrabacher, Dana",CA,Rep,original cosponsor
hr38,48,R000409,2015-01-06,"Rohrabacher, Dana",CA,Rep,original cosponsor
hr38,2,W000812,2016-02-01,"Wagner, Ann",MO,Rep,cosponsor
hr38,14,W000814,2015-01-21,"Weber, Randy K., Sr.",TX,Rep,cosponsor
hr38,3,Y000063,2015-01-06,"Yoder, Kevin",KS,Rep,original cosponsor
hr38,3,Y000063,2015-01-06,"Yoder, Kevin",KS,Rep,original cosponsor
hr39,7,B001243,2015-01-06,"Blackburn, Marsha",TN,Rep,sponsor
hr39,6,B001273,2015-01-06,"Black, Diane",TN,Rep,original cosponsor
hr39,6,B001273,2015-01-06,"Black, Diane",TN,Rep,original cosponsor
hr39,9,C001093,2015-01-06,"Collins, Doug",GA,Rep,original cosponsor
hr39,9,C001093,2015-01-06,"Collins, Doug",GA,Rep,original cosponsor
hr39,8,F000448,2015-01-06,"Franks, Trent",AZ,Rep,original cosponsor
hr39,8,F000448,2015-01-06,"Franks, Trent",AZ,Rep,original cosponsor
hr39,5,H001036,2015-01-06,"Hensarling, Jeb",TX,Rep,original cosponsor
hr39,5,H001036,2015-01-06,"Hensarling, Jeb",TX,Rep,original cosponsor
hr39,3,J000255,2015-01-06,"Jones, Walter B., Jr.",NC,Rep,original cosponsor
hr39,3,J000255,2015-01-06,"Jones, Walter B., Jr.",NC,Rep,original cosponsor
hr39,1,L000578,2015-01-06,"LaMalfa, Doug",CA,Rep,original cosponsor
hr39,1,L000578,2015-01-06,"LaMalfa, Doug",CA,Rep,original cosponsor
hr40,13,C000714,2015-01-06,"Conyers, John, Jr.",MI,Rep,sponsor
hr40,3,B001281,2016-05-12,"Beatty, Joyce",OH,Rep,cosponsor
hr40,9,C001068,2016-04-13,"Cohen, Steve",TN,Rep,cosponsor
hr41,18,J000032,2015-01-06,"Jackson Lee, Sheila",TX,Rep,sponsor
hr42,18,J000032,2015-01-06,"Jackson Lee, Sheila",TX,Rep,sponsor
hr43,18,J000032,2015-01-06,"Jackson Lee, Sheila",TX,Rep,sponsor
hr44,0,B001245,2015-01-06,"Bordallo, Madeleine Z.",GU,Rep,sponsor
hr44,2,G000571,2015-02-10,"Gabbard, Tulsi",HI,Rep,cosponsor
hr44,9,G000553,2015-01-09,"Green, Al",TX,Rep,cosponsor
hr44,17,H001034,2015-01-06,"Honda, Michael M.",CA,Rep,original cosponsor
hr44,17,H001034,2015-01-06,"Honda, Michael M.",CA,Rep,original cosponsor
hr44,5,H000874,2015-01-06,"Hoyer, Steny H.",MD,Rep,original cosponsor
hr44,5,H000874,2015-01-06,"Hoyer, Steny H.",MD,Rep,original cosponsor
hr44,13,L000551,2015-01-06,"Lee, Barbara",CA,Rep,original cosponsor
hr44,13,L000551,2015-01-06,"Lee, Barbara",CA,Rep,original cosponsor
hr44,10,N000002,2015-01-08,"Nadler, Jerrold",NY,Rep,cosponsor
hr44,0,N000147,2015-01-06,"Norton, Eleanor Holmes",DC,Rep,original cosponsor
hr44,0,N000147,2015-01-06,"Norton, Eleanor Holmes",DC,Rep,original cosponsor
hr44,0,P000596,2015-01-06,"Pierluisi, Pedro R.",PR,Rep,original cosponsor
hr44,0,P000596,2015-01-06,"Pierluisi, Pedro R.",PR,Rep,original cosponsor
hr44,0,S001177,2015-01-06,"Sablan, Gregorio Kilili Camacho",MP,Rep,original cosponsor
hr44,0,S001177,2015-01-06,"Sablan, Gregorio Kilili Camacho",MP,Rep,original cosponsor
hr44,13,S001157,2015-01-06,"Scott, David",GA,Rep,original cosponsor
hr44,13,S001157,2015-01-06,"Scott, David",GA,Rep,original cosponsor
hr44,0,Y000033,2015-01-12,"Young, Don",AK,Rep,cosponsor
hr45,18,J000032,2015-01-06,"Jackson Lee, Sheila",TX,Rep,sponsor
hr46,18,J000032,2015-01-06,"Jackson Lee, Sheila",TX,Rep,sponsor
hr47,18,J000032,2015-01-06,"Jackson Lee, Sheila",TX,Rep,sponsor
hr48,18,J000032,2015-01-06,"Jackson Lee, Sheila",TX,Rep,sponsor
hr48,13,C000714,2015-02-26,"Conyers, John, Jr.",MI,Rep,cosponsor
hr49,7,B001243,2015-01-06,"Blackburn, Marsha",TN,Rep,sponsor
hr50,5,F000450,2015-01-06,"Foxx, Virginia",NC,Rep,sponsor
hr50,4,G000565,2015-01-30,"Gosar, Paul A.",AZ,Rep,cosponsor
hr50,7,P000258,2015-01-30,"Peterson, Collin C.",MN,Rep,cosponsor
hr50,46,S000030,2015-01-06,"Sanchez, Loretta",CA,Rep,original cosponsor
hr50,46,S000030,2015-01-06,"Sanchez, Loretta",CA,Rep,original cosponsor
hr50,32,S000250,2015-01-30,"Sessions, Pete",TX,Rep,cosponsor
hr51,18,J000032,2015-01-06,"Jackson Lee, Sheila",TX,Rep,sponsor
hr52,18,J000032,2015-01-06,"Jackson Lee, Sheila",TX,Rep,sponsor
hr53,18,J000032,2015-01-06,"Jackson Lee, Sheila",TX,Rep,sponsor
hr54,18,J000032,2015-01-06,"Jackson Lee, Sheila",TX,Rep,sponsor
hr55,18,J000032,2015-01-06,"Jackson Lee, Sheila",TX,Rep,sponsor
hr55,13,L000551,2015-02-27,"Lee, Barbara",CA,Rep,cosponsor
hr55,13,R000053,2015-02-27,"Rangel, Charles B.",NY,Rep,cosponsor
hr56,18,J000032,2015-01-06,"Jackson Lee, Sheila",TX,Rep,sponsor
hr57,18,J000032,2015-01-06,"Jackson Lee, Sheila",TX,Rep,sponsor
hr58,7,B001243,2015-01-06,"Blackburn, Marsha",TN,Rep,sponsor
hr59,18,J000032,2015-01-06,"Jackson Lee, Sheila",TX,Rep,sponsor
hr59,1,C001049,2015-03-06,"Clay, Wm. Lacy",MO,Rep,cosponsor
hr59,13,C000714,2015-02-05,"Conyers, John, Jr.",MI,Rep,cosponsor
hr59,14,L000581,2015-05-08,"Lawrence, Brenda L.",MI,Rep,cosponsor
hr59,41,T000472,2015-12-18,"Takano, Mark",CA,Rep,cosponsor
hr60,18,J000032,2015-01-06,"Jackson Lee, Sheila",TX,Rep,sponsor
hr61,18,J000032,2015-01-06,"Jackson Lee, Sheila",TX,Rep,sponsor
hr61,3,B000574,2015-03-06,"Blumenauer, Earl",OR,Rep,cosponsor
hr61,3,G000551,2015-03-06,"Grijalva, Raul M.",AZ,Rep,cosponsor
hr61,20,H000324,2015-03-06,"Hastings, Alcee L.",FL,Rep,cosponsor
hr61,2,M000312,2015-03-06,"McGovern, James P.",MA,Rep,cosponsor
hr61,13,R000053,2015-03-06,"Rangel, Charles B.",NY,Rep,cosponsor
hr62,18,J000032,2015-01-06,"Jackson Lee, Sheila",TX,Rep,sponsor
hr63,18,J000032,2015-01-06,"Jackson Lee, Sheila",TX,Rep,sponsor
hr63,17,H001034,2015-07-21,"Honda, Michael M.",CA,Rep,cosponsor
hr63,0,N000147,2015-07-21,"Norton, Eleanor Holmes",DC,Rep,cosponsor
hr63,1,R000515,2015-07-21,"Rush, Bobby L.",IL,Rep,cosponsor
hr64,18,J000032,2015-01-06,"Jackson Lee, Sheila",TX,Rep,sponsor
hr65,18,J000032,2015-01-06,"Jackson Lee, Sheila",TX,Rep,sponsor
hr66,18,J000032,2015-01-06,"Jackson Lee, Sheila",TX,Rep,sponsor
hr67,18,J000032,2015-01-06,"Jackson Lee, Sheila",TX,Rep,sponsor
hr67,13,B001296,2015-11-02,"Boyle, Brendan F.",PA,Rep,cosponsor
hr67,9,C001068,2015-02-05,"Cohen, Steve",TN,Rep,cosponsor
hr67,20,H000324,2015-02-10,"Hastings, Alcee L.",FL,Rep,cosponsor
hr67,8,J000294,2015-05-19,"Jeffries, Hakeem S.",NY,Rep,cosponsor
hr67,14,L000581,2015-05-08,"Lawrence, Brenda L.",MI,Rep,cosponsor
hr67,33,L000582,2015-10-27,"Lieu, Ted",CA,Rep,cosponsor
hr67,10,P000604,2015-05-08,"Payne, Donald M., Jr.",NJ,Rep,cosponsor
hr67,13,R000053,2015-02-10,"Rangel, Charles B.",NY,Rep,cosponsor
hr67,13,S001157,2015-02-27,"Scott, David",GA,Rep,cosponsor
hr68,18,J000032,2015-01-06,"Jackson Lee, Sheila",TX,Rep,sponsor
hr69,18,J000032,2015-01-06,"Jackson Lee, Sheila",TX,Rep,sponsor
hr69,0,B001245,2015-02-05,"Bordallo, Madeleine Z.",GU,Rep,cosponsor
hr69,5,B000911,2015-02-05,"Brown, Corrine",FL,Rep,cosponsor
hr69,26,B001285,2015-02-05,"Brownley, Julia",CA,Rep,cosponsor
hr69,17,B001286,2015-02-10,"Bustos, Cheri",IL,Rep,cosponsor
hr69,7,C001072,2016-06-09,"Carson, Andre",IN,Rep,cosponsor
hr69,17,C001090,2015-02-05,"Cartwright, Matt",PA,Rep,cosponsor
